date,MSFT,AAPL,SLB,AMZN,TSLA,XOM,WMT,T,FB,V
2016-07-26,53.27,91.65,71.81,735.59,229.51,80.37,68.16,35.42,121.22,76.76
2016-07-27,52.73,97.61,71.16,736.67,228.49,79.82,67.78,35.74,123.34,76.8
2016-07-28,52.75,98.92,70.43,752.61,230.61,79.2,67.71,35.59,125.0,77.45
2016-07-29,53.19,98.8,71.73,758.81,234.79,78.1,67.46,36.18,123.94,76.33
2016-08-01,53.1,100.55,69.9,767.74,230.01,75.39,68.21,36.09,124.31,76.54
2016-08-02,53.1,99.06,70.28,760.58,227.2,76.42,67.61,36.07,123.09,76.56
2016-08-03,53.47,100.3,70.93,754.64,225.79,76.82,67.43,36.05,122.51,76.98
2016-08-04,53.86,100.92,71.62,760.77,230.61,76.81,67.77,36.0,124.36,77.73
2016-08-05,54.4,102.45,72.34,765.98,230.03,76.88,68.19,36.07,125.15,78.38
2016-08-08,54.49,103.3,73.5,766.56,226.16,77.79,67.8,35.88,125.26,78.19
2016-08-09,54.62,103.72,72.9,768.31,229.08,77.88,67.99,36.0,125.06,78.3
2016-08-10,54.45,102.95,72.03,768.56,225.65,76.52,68.83,36.1,124.88,77.93
2016-08-11,54.71,102.88,72.61,771.24,224.91,76.79,68.69,36.26,124.9,78.36
2016-08-12,54.38,103.12,72.34,772.56,225.61,77.79,68.78,36.17,124.88,78.26
2016-08-15,54.55,104.36,73.09,768.49,225.59,77.76,68.25,35.95,123.9,79.13
2016-08-16,54.24,104.27,72.98,764.04,223.61,77.86,67.85,35.07,123.3,79.03
2016-08-17,54.36,104.11,73.24,764.63,223.24,78.02,67.88,34.98,124.37,79.2
2016-08-18,54.39,103.98,74.71,764.46,223.51,78.73,69.16,34.6,123.91,78.64
2016-08-19,54.41,104.25,74.22,757.31,225.0,77.75,67.77,34.27,123.56,78.84
2016-08-22,54.46,103.44,73.1,759.48,222.93,77.92,67.67,34.19,124.15,79.41
2016-08-23,54.67,103.76,72.83,762.45,224.84,77.68,66.99,34.14,124.37,79.16
2016-08-24,54.72,102.98,72.46,757.25,222.62,77.94,67.23,34.16,123.48,78.66
2016-08-25,54.93,102.54,72.47,759.22,220.96,77.45,66.29,34.32,123.89,78.69
2016-08-26,54.8,101.94,72.07,769.0,219.99,77.28,66.22,34.0,124.96,78.93
2016-08-29,54.87,101.82,72.29,771.29,215.2,77.78,66.46,34.27,126.54,79.23
2016-08-30,54.67,101.04,71.84,767.58,211.34,77.5,66.38,34.17,125.84,79.52
2016-08-31,54.26,101.14,70.38,769.16,212.01,77.16,66.5,34.16,126.12,79.26
2016-09-01,54.38,101.74,70.34,770.62,200.77,76.9,67.8,34.23,126.17,79.65
2016-09-02,54.46,102.69,70.43,772.44,197.78,77.41,67.48,34.22,126.51,80.33
2016-09-06,54.4,102.66,70.63,788.87,202.83,78.43,67.95,34.46,129.73,80.85
2016-09-07,54.45,103.29,70.48,784.48,201.71,78.14,67.08,34.49,131.05,81.55
2016-09-08,54.23,100.59,71.17,784.06,197.36,78.86,66.86,34.42,130.27,81.28
2016-09-09,53.08,98.31,69.54,760.14,194.47,76.9,65.44,33.19,127.1,79.68
2016-09-12,53.88,100.51,70.65,771.49,198.3,77.3,66.96,34.02,128.69,81.28
2016-09-13,53.38,102.9,69.11,761.01,196.05,75.46,66.52,33.4,127.21,80.23
2016-09-14,53.13,106.54,68.47,761.09,196.41,74.92,66.57,33.34,127.77,79.83
2016-09-15,54.01,110.17,68.86,769.69,200.42,75.34,67.39,33.81,128.35,80.34
2016-09-16,54.06,109.55,68.44,778.52,205.4,74.41,67.83,33.6,129.07,80.4
2016-09-19,53.76,108.27,68.1,775.1,206.34,74.23,67.1,33.48,128.65,80.83
2016-09-20,53.65,108.26,67.57,780.22,204.64,73.09,66.99,33.4,128.64,80.8
2016-09-21,54.55,108.24,68.64,789.74,205.22,73.76,67.2,33.91,129.94,81.53
2016-09-22,54.6,109.26,69.04,804.7,206.43,73.98,67.27,34.36,130.08,81.67
2016-09-23,54.23,107.44,68.07,805.75,207.45,73.9,67.34,34.5,127.96,80.86
2016-09-26,53.73,107.6,67.76,799.16,208.99,73.55,66.67,34.38,127.31,80.15
2016-09-27,54.72,107.8,67.54,816.11,205.81,73.71,67.33,34.65,128.69,80.49
2016-09-28,54.8,108.62,69.94,828.72,206.27,76.95,66.82,34.14,129.23,81.28
2016-09-29,54.21,106.93,69.37,829.05,200.7,76.56,65.84,34.04,128.09,80.26
2016-09-30,54.39,107.76,70.51,837.31,204.03,77.29,67.13,33.94,128.27,81.02
2016-10-03,54.22,107.26,70.74,836.74,213.7,77.08,67.03,34.07,128.77,81.18
2016-10-04,54.05,107.72,70.42,834.03,211.41,76.38,66.79,33.35,128.19,81.05
2016-10-05,54.43,107.76,71.86,844.36,208.46,77.04,66.71,33.13,128.47,81.66
2016-10-06,54.53,108.56,73.0,841.66,201.0,77.08,64.56,33.08,128.74,81.67
2016-10-07,54.58,108.73,72.9,839.43,196.61,76.81,63.95,32.88,128.99,81.2
2016-10-10,54.81,110.62,73.81,841.71,200.95,78.32,63.28,33.0,130.24,81.43
2016-10-11,54.01,110.86,73.24,831.0,200.1,77.7,62.73,33.08,128.88,80.37
2016-10-12,53.93,111.85,73.02,834.09,201.51,77.16,62.79,33.27,129.05,80.58
2016-10-13,53.75,111.51,73.1,829.28,200.24,76.65,63.51,33.3,127.82,80.21
2016-10-14,54.22,112.13,72.91,822.96,196.51,76.63,63.71,33.18,127.88,80.78
2016-10-17,54.04,112.05,72.6,812.95,193.96,76.63,63.5,33.22,127.54,80.48
2016-10-18,54.45,111.98,72.97,817.65,199.1,76.84,64.11,33.3,128.57,79.92
2016-10-19,54.33,111.64,74.81,817.69,203.56,77.19,64.12,33.31,130.11,81.13
2016-10-20,54.06,111.59,74.41,810.32,199.1,77.23,63.98,32.69,130.0,80.82
2016-10-21,56.34,111.15,72.15,818.99,200.09,76.7,63.61,31.71,132.07,80.68
2016-10-24,57.61,112.15,72.0,838.09,202.76,76.96,64.4,31.18,133.28,81.48
2016-10-25,57.6,112.72,71.92,835.18,202.34,76.79,64.56,31.05,132.29,80.36
2016-10-26,57.26,110.18,71.74,822.59,202.24,77.12,64.78,30.82,131.04,80.09
2016-10-27,56.76,109.13,71.37,818.36,204.01,76.97,65.0,30.89,129.69,80.26
2016-10-28,56.54,108.4,71.01,776.32,199.97,75.07,65.15,30.88,131.29,80.55
2016-10-31,56.59,108.23,70.14,789.82,197.73,73.78,65.18,31.12,130.99,80.83
2016-11-01,56.47,106.28,70.56,785.41,190.79,74.07,64.51,30.93,129.5,79.96
2016-11-02,56.12,106.37,69.72,765.56,188.02,73.9,64.65,30.77,127.17,78.94
2016-11-03,55.91,105.23,70.34,767.03,187.42,74.08,64.81,30.99,120.0,79.01
2016-11-04,55.44,104.28,69.79,755.05,190.56,74.0,64.38,30.88,120.75,78.73
2016-11-07,57.06,105.79,71.5,784.93,193.21,75.67,64.95,31.14,122.15,80.83
2016-11-08,57.1,106.41,71.58,787.75,194.94,76.21,64.96,31.29,124.22,81.2
2016-11-09,56.82,106.24,71.67,771.88,190.06,77.05,66.18,31.67,123.18,81.55
2016-11-10,55.43,103.28,71.62,742.38,185.35,77.77,66.45,30.94,120.8,80.21
2016-11-11,55.74,103.89,70.52,739.01,188.56,76.53,66.3,30.88,119.02,80.22
2016-11-14,54.89,101.28,70.57,719.07,181.45,76.19,65.61,30.56,115.08,76.79
2016-11-15,55.97,102.63,72.77,743.24,183.77,77.56,66.48,31.1,117.2,76.97
2016-11-16,56.71,105.38,72.66,746.49,183.93,76.61,66.45,31.43,116.34,78.62
2016-11-17,57.65,105.35,71.82,756.4,188.66,76.14,64.4,31.65,117.79,79.59
2016-11-18,57.38,105.45,71.73,760.16,185.02,76.19,63.8,31.77,117.02,79.35
2016-11-21,57.86,107.05,73.26,780.0,184.52,77.27,64.57,31.92,121.77,80.2
2016-11-22,58.11,107.12,73.07,785.33,191.17,77.44,65.27,32.61,121.47,78.47
2016-11-23,57.42,106.57,72.98,780.12,193.14,77.65,65.93,32.76,120.84,78.12
2016-11-25,57.55,107.11,72.88,780.37,196.65,77.83,66.3,33.17,120.38,78.67
2016-11-28,57.62,106.9,72.68,766.77,196.12,77.25,66.27,33.45,120.41,77.64
2016-11-29,58.08,106.79,71.65,762.52,189.57,76.74,66.43,33.4,120.87,77.71
2016-11-30,57.29,105.89,75.36,750.57,189.4,77.99,65.56,32.68,118.42,75.91
2016-12-01,56.28,104.91,75.86,743.65,181.88,77.94,65.78,32.89,115.1,74.05
2016-12-02,56.33,105.3,76.22,740.34,181.47,77.76,65.98,32.66,115.4,74.34
2016-12-05,57.25,104.54,76.15,759.36,186.8,78.15,65.1,32.68,117.43,75.9
2016-12-06,57.0,105.35,75.72,764.72,185.85,78.22,65.49,33.29,117.31,75.7
2016-12-07,58.35,106.38,76.07,770.42,193.15,78.68,66.19,34.22,117.95,77.86
2016-12-08,58.0,107.43,76.18,767.33,192.29,78.9,65.94,34.18,118.91,77.83
2016-12-09,58.92,109.18,76.46,768.66,192.18,79.51,65.7,34.16,119.68,77.7
2016-12-12,59.11,108.56,76.67,760.12,192.43,81.28,67.19,34.78,117.77,77.07
2016-12-13,59.88,110.37,77.68,774.34,198.15,82.71,67.31,34.99,120.31,77.75
2016-12-14,59.59,110.37,76.8,768.82,198.69,80.92,66.88,34.77,120.21,77.69
2016-12-15,59.5,110.97,76.91,761.0,197.58,81.2,66.64,35.11,120.57,78.05
2016-12-16,59.23,111.11,77.11,757.77,202.49,81.46,66.54,35.25,119.87,76.92
2016-12-19,60.49,111.76,76.77,766.0,202.73,80.78,67.11,35.63,119.24,76.67
2016-12-20,60.41,112.05,76.91,771.22,208.79,80.79,67.33,35.93,119.09,76.93
2016-12-21,60.41,112.16,77.71,770.6,207.7,80.65,66.79,35.83,119.04,76.71
2016-12-22,60.42,111.42,77.9,766.34,208.45,81.18,65.24,36.14,117.4,76.48
2016-12-23,60.12,111.64,77.12,760.59,213.34,81.04,65.19,36.15,117.27,76.72
2016-12-27,60.16,112.35,77.06,771.4,219.53,81.07,65.34,36.08,118.01,76.92
2016-12-28,59.89,111.87,76.33,772.13,219.74,80.67,64.98,35.97,116.92,76.87
2016-12-29,59.8,111.84,75.94,765.15,214.68,80.72,64.93,36.09,116.35,76.9
2016-12-30,59.08,110.97,75.71,749.87,213.69,80.64,64.8,35.98,115.05,76.6
2017-01-03,59.5,111.29,76.48,753.67,216.99,81.2,64.37,36.39,116.86,78.05
2017-01-04,59.23,111.16,77.05,757.18,226.99,80.3,64.74,36.18,118.69,78.69
2017-01-05,59.23,111.73,76.93,780.45,226.75,79.11,64.88,36.08,120.67,79.61
2017-01-06,59.74,112.97,77.99,795.99,229.01,79.06,63.99,35.36,123.41,80.71
2017-01-09,59.55,114.01,77.35,796.92,231.28,77.76,64.41,34.91,124.9,80.26
2017-01-10,59.53,114.12,76.3,795.9,229.87,76.77,63.96,34.92,124.35,79.83
2017-01-11,60.08,114.74,77.25,799.02,229.73,77.55,64.25,34.75,126.09,80.31
2017-01-12,59.53,114.26,76.96,813.64,229.59,77.13,63.72,35.09,126.62,79.89
2017-01-13,59.61,114.06,76.5,817.14,237.75,77.14,62.93,35.05,128.34,79.69
2017-01-17,59.45,114.98,77.95,809.72,235.58,78.04,64.14,35.18,127.87,79.78
2017-01-18,59.42,114.97,78.9,807.48,238.36,77.08,63.85,34.91,127.92,80.1
2017-01-19,59.23,114.76,78.64,809.04,243.76,75.69,63.39,35.09,127.55,80.24
2017-01-20,59.65,114.98,78.0,808.33,244.73,76.73,62.98,35.47,127.04,80.35
2017-01-23,59.86,115.05,76.0,817.88,248.92,75.91,62.48,35.94,128.93,80.65
2017-01-24,60.39,114.95,76.28,822.44,254.61,76.02,63.19,35.39,129.37,81.71
2017-01-25,60.54,116.78,77.12,836.52,254.47,76.24,62.71,35.42,131.48,82.37
2017-01-26,61.1,116.83,76.55,839.15,252.51,76.47,62.56,35.74,132.78,81.72
2017-01-27,62.54,116.84,76.21,835.77,252.95,76.39,61.56,35.95,132.18,82.24
2017-01-30,61.92,116.54,75.41,830.38,250.63,75.81,62.27,35.79,130.98,82.17
2017-01-31,61.46,116.27,75.5,823.48,251.93,74.94,62.57,36.08,130.32,81.2
2017-02-01,60.45,123.36,75.01,832.35,249.24,74.1,62.09,35.99,133.23,80.94
2017-02-02,60.06,123.15,74.35,839.95,251.55,74.55,62.53,35.24,130.84,80.8
2017-02-03,60.54,123.68,74.4,810.2,251.33,74.63,62.34,35.3,130.98,84.51
2017-02-06,60.5,124.84,73.67,807.64,257.77,74.43,62.25,35.14,132.06,84.26
2017-02-07,60.3,126.02,73.12,812.5,257.48,73.94,62.71,35.19,131.84,84.21
2017-02-08,60.22,126.51,73.16,819.71,262.08,73.46,63.57,35.27,134.2,83.54
2017-02-09,60.9,127.43,73.24,821.36,269.2,73.78,64.76,35.35,134.14,84.02
2017-02-10,60.85,127.14,74.1,827.46,269.23,74.39,63.77,35.41,134.19,84.33
2017-02-13,61.53,128.26,74.24,836.53,280.6,74.83,63.53,34.79,134.05,84.86
2017-02-14,61.76,129.93,74.82,836.39,280.98,74.66,64.37,34.87,133.85,85.27
2017-02-15,61.72,130.4,74.18,842.7,279.76,74.97,64.4,35.19,133.44,86.11
2017-02-16,61.71,130.25,73.62,844.14,268.95,74.2,64.56,35.3,133.84,85.98
2017-02-17,61.81,130.6,73.18,845.07,272.23,73.71,65.03,35.5,133.53,86.03
2017-02-21,61.68,131.54,73.21,856.44,277.39,73.83,66.98,35.71,133.72,86.48
2017-02-22,61.56,131.94,72.32,855.61,273.51,72.96,67.23,35.59,136.12,86.36
2017-02-23,61.81,131.38,73.02,852.19,255.99,73.73,66.85,35.9,135.36,86.74
2017-02-24,61.81,131.51,72.73,845.24,257.0,73.1,67.86,36.25,135.44,86.98
2017-02-27,61.44,131.77,73.55,848.64,246.23,73.51,67.26,35.79,136.41,86.56
2017-02-28,61.2,131.82,72.92,845.04,249.99,73.31,66.5,35.76,135.54,86.5
2017-03-01,62.11,134.52,74.65,853.08,250.02,74.85,66.05,35.98,137.42,87.53
2017-03-02,61.23,133.72,73.45,848.91,250.48,75.1,66.34,36.0,136.76,87.08
2017-03-03,61.45,134.51,73.23,849.88,251.57,74.34,65.65,35.95,137.17,87.34
2017-03-06,61.47,134.08,73.25,846.61,251.21,74.67,65.51,35.91,137.42,87.48
2017-03-07,61.6,134.26,72.55,846.02,248.59,74.39,65.5,35.84,137.3,87.6
2017-03-08,62.16,133.76,70.87,850.5,246.87,73.05,65.92,35.74,137.72,87.5
2017-03-09,61.91,133.45,71.41,853.0,244.9,73.63,65.97,35.89,138.24,87.65
2017-03-10,62.1,133.89,71.4,852.46,243.69,73.57,66.2,36.24,138.79,88.26
2017-03-13,61.89,133.95,71.31,854.59,246.17,73.4,66.06,36.26,139.6,88.63
2017-03-14,61.61,133.75,71.12,852.53,258.0,73.02,66.79,36.02,139.32,88.08
2017-03-15,61.93,135.16,72.82,852.97,255.73,73.93,66.65,36.45,139.72,88.45
2017-03-16,61.83,135.38,72.27,853.42,262.05,73.99,66.52,36.32,139.99,88.57
2017-03-17,62.05,134.71,72.18,852.31,261.5,73.93,66.0,36.46,139.84,88.76
2017-03-20,62.1,136.12,71.61,856.97,261.92,73.93,66.09,36.3,139.94,87.72
2017-03-21,61.42,134.57,71.4,843.2,250.68,73.77,66.01,36.01,138.51,86.62
2017-03-22,62.2,136.09,71.12,848.06,255.01,73.71,66.34,35.64,139.59,87.07
2017-03-23,62.05,135.61,70.48,847.38,254.78,73.8,65.97,35.64,139.53,87.4
2017-03-24,62.15,135.34,69.83,845.61,263.16,73.23,65.74,35.67,140.34,87.73
2017-03-27,62.27,135.57,69.89,846.82,270.22,73.25,65.79,35.51,140.32,87.49
2017-03-28,62.45,138.38,71.06,856.0,277.45,73.78,66.41,35.56,141.76,87.66
2017-03-29,62.62,138.68,71.39,874.32,277.38,73.94,66.81,35.47,142.65,87.72
2017-03-30,62.85,138.5,70.63,876.34,277.92,75.46,67.61,35.74,142.41,87.55
2017-03-31,62.99,138.24,70.87,886.54,278.3,73.93,68.07,35.56,142.05,87.41
2017-04-03,62.7,138.28,70.5,891.51,298.52,73.99,67.83,35.57,142.28,87.9
2017-04-04,62.87,139.31,70.97,906.83,303.7,74.26,68.0,35.68,141.73,87.33
2017-04-05,62.71,138.59,71.05,909.28,295.0,74.4,67.66,35.52,141.85,87.57
2017-04-06,62.87,138.24,71.34,898.28,298.7,74.84,67.46,35.16,141.17,87.63
2017-04-07,62.82,137.93,71.08,894.88,302.54,74.61,68.85,35.15,140.78,87.29
2017-04-10,62.68,137.77,71.42,907.04,312.39,74.94,69.0,34.97,141.04,87.4
2017-04-11,62.63,136.29,72.27,902.36,308.71,74.68,69.35,34.91,139.92,87.39
2017-04-12,62.39,136.45,72.2,896.23,296.84,74.8,69.36,35.12,139.58,87.23
2017-04-13,62.12,135.73,70.91,884.67,304.0,73.65,69.08,34.88,139.39,87.41
2017-04-17,62.63,136.48,70.99,901.99,301.44,73.55,69.4,34.9,141.42,88.34
2017-04-18,62.54,135.87,70.71,903.78,300.25,73.07,69.78,34.86,140.96,88.26
2017-04-19,62.21,135.37,69.4,899.2,305.52,72.56,69.95,34.86,142.27,88.28
2017-04-20,62.65,137.07,69.43,902.06,302.51,73.03,70.64,34.95,143.8,89.66
2017-04-21,63.51,136.9,67.91,898.53,305.6,72.74,70.77,34.58,143.68,89.66
2017-04-24,64.59,138.22,67.24,907.41,308.03,73.12,70.62,34.66,145.47,90.35
2017-04-25,64.96,139.08,67.23,907.62,313.79,73.68,70.88,34.59,146.49,90.6
2017-04-26,64.88,138.26,67.25,909.29,310.17,73.38,71.23,35.02,146.56,90.32
2017-04-27,65.3,138.37,66.09,918.38,308.63,73.26,71.24,34.56,147.7,90.1
2017-04-28,65.48,138.23,65.87,924.99,314.07,73.61,71.0,34.32,150.25,89.73
2017-05-01,66.39,141.05,65.6,948.23,322.83,73.98,71.05,33.86,152.46,89.77
2017-05-02,66.28,141.95,64.83,946.94,318.89,73.97,71.32,33.73,152.78,91.02
2017-05-03,66.07,141.51,64.91,941.03,311.02,74.56,71.55,33.25,151.8,90.93
2017-05-04,65.82,141.0,64.37,937.53,295.46,73.6,72.09,32.92,150.85,91.1
2017-05-05,66.0,143.34,65.31,934.15,308.35,73.94,72.24,33.39,150.24,90.58
2017-05-08,65.94,147.24,65.53,949.04,307.19,74.73,71.89,33.4,151.06,90.41
2017-05-09,66.04,148.18,65.59,952.82,321.26,74.21,72.45,33.1,150.48,90.49
2017-05-10,66.29,147.48,65.94,948.95,325.22,74.54,72.92,33.3,150.29,90.74
2017-05-11,65.48,148.76,65.13,947.62,323.1,75.18,72.38,33.29,150.04,90.59
2017-05-12,65.4,150.83,64.44,961.35,324.81,75.12,71.98,33.33,150.33,91.21
2017-05-15,65.45,150.45,65.33,957.97,315.88,75.35,72.53,33.42,150.19,91.7
2017-05-16,66.77,150.22,64.76,966.07,317.01,75.12,71.41,33.07,149.78,91.62
2017-05-17,64.91,145.18,64.42,944.76,306.11,74.61,71.42,32.44,144.85,90.42
2017-05-18,65.14,147.39,64.82,958.49,313.06,74.4,73.72,32.86,147.66,90.37
2017-05-19,65.12,147.9,65.11,959.84,310.83,74.56,74.89,33.11,148.06,91.13
2017-05-22,65.85,148.79,65.23,970.67,310.35,74.89,74.68,33.12,148.24,91.94
2017-05-23,66.07,148.61,65.41,971.54,303.86,75.15,74.62,33.18,148.07,92.49
2017-05-24,66.16,148.17,64.75,980.35,310.22,74.89,74.3,33.04,150.04,93.42
2017-05-25,66.97,148.68,62.96,993.38,316.83,74.4,74.45,33.11,151.96,93.65
2017-05-26,67.3,148.43,63.6,995.78,325.14,74.21,74.28,33.01,152.13,93.28
2017-05-30,67.73,148.48,62.82,996.7,335.1,73.8,74.3,33.38,152.38,93.33
2017-05-31,67.18,147.61,63.6,994.62,341.01,73.26,74.72,33.37,151.46,93.84
2017-06-01,67.43,148.01,63.77,995.95,340.37,73.44,75.88,33.66,151.53,94.0
2017-06-02,69.03,150.2,63.02,1006.73,339.85,72.35,75.69,33.66,153.61,94.74
2017-06-05,69.53,148.74,63.31,1011.34,347.32,72.91,76.3,33.61,153.63,95.14
2017-06-06,69.76,149.24,63.95,1003.0,352.85,73.9,75.04,33.54,152.81,94.39
2017-06-07,69.64,150.13,62.76,1010.07,359.65,73.63,75.25,33.56,153.12,94.68
2017-06-08,69.21,149.76,62.43,1010.27,370.0,73.37,75.04,33.34,154.71,94.68
2017-06-09,67.65,143.95,63.68,978.31,357.32,74.74,75.5,33.59,149.6,93.18
2017-06-12,67.13,140.51,63.34,964.91,359.01,75.47,75.33,33.83,148.44,92.13
2017-06-13,67.96,141.64,63.38,980.79,375.95,75.5,75.6,33.5,150.68,93.69
2017-06-14,67.6,140.26,62.31,976.47,380.66,74.69,75.96,33.53,150.25,93.92
2017-06-15,67.24,139.42,61.53,964.17,375.34,74.86,75.02,33.63,149.8,92.79
2017-06-16,67.34,137.47,62.68,987.71,371.4,75.98,71.53,33.74,150.64,92.79
2017-06-19,68.18,141.4,62.24,995.17,369.8,75.32,71.78,33.69,152.87,93.4
2017-06-20,67.25,140.12,61.0,992.59,372.24,74.91,71.82,33.48,152.25,93.0
2017-06-21,67.6,140.95,59.83,1002.23,376.4,74.11,72.48,33.04,153.91,93.16
2017-06-22,67.59,140.72,59.74,1001.3,382.61,73.79,71.8,32.99,153.4,92.58
2017-06-23,68.5,141.34,60.25,1003.74,383.45,74.27,71.15,32.86,155.07,94.18
2017-06-26,67.85,140.9,60.22,993.98,377.49,73.93,71.78,33.04,153.59,93.83
2017-06-27,66.58,138.88,59.73,976.78,362.37,73.81,72.26,32.65,150.58,93.51
2017-06-28,67.15,140.91,59.63,990.33,371.24,74.2,72.74,32.85,153.24,94.82
2017-06-29,65.89,138.83,59.75,975.93,360.75,73.44,72.19,32.58,151.04,93.04
2017-06-30,66.31,139.16,60.17,968.0,361.61,73.47,71.95,32.67,150.98,92.41
2017-07-03,65.58,138.66,61.21,953.66,352.62,74.71,71.64,33.0,148.43,91.98
2017-07-05,66.45,139.23,60.08,971.4,327.09,73.58,71.61,33.01,150.34,92.63
2017-07-06,65.96,137.91,59.52,965.14,308.83,72.91,71.75,32.62,148.82,91.89
2017-07-07,66.82,139.32,59.48,978.76,313.22,73.0,71.62,32.44,151.44,92.55
2017-07-10,67.32,140.17,59.72,996.47,316.05,72.95,69.62,32.31,153.5,93.7
2017-07-11,67.33,140.62,60.13,994.13,327.22,73.35,69.85,32.11,155.27,94.01
2017-07-12,68.44,140.82,59.93,1006.51,329.52,73.68,70.29,32.31,158.9,94.77
2017-07-13,69.04,142.78,60.77,1000.63,323.41,73.69,71.35,31.77,159.26,94.54
2017-07-14,70.01,144.01,61.1,1001.81,327.78,73.97,72.58,31.84,159.97,95.51
2017-07-17,70.56,144.51,61.08,1010.04,319.57,73.59,72.6,31.92,159.73,95.41
2017-07-18,70.51,145.02,60.48,1024.45,328.24,73.35,72.44,31.57,162.86,96.15
2017-07-19,71.05,145.92,61.63,1026.87,325.26,73.58,72.13,31.69,164.14,96.81
2017-07-20,71.4,145.27,61.25,1028.7,329.92,73.59,72.27,32.04,164.53,96.67
2017-07-21,70.98,145.2,60.8,1025.67,328.4,72.91,72.4,32.03,164.43,98.14
2017-07-24,70.8,146.96,60.7,1038.95,342.52,72.69,73.1,31.78,166.0,98.9
2017-07-25,71.37,147.59,61.24,1039.87,339.6,73.05,74.65,31.77,165.28,98.53
2017-07-26,71.23,148.28,61.22,1052.8,343.85,73.14,75.01,33.36,165.61,99.37
2017-07-27,70.38,145.48,61.95,1046.0,334.46,73.56,75.85,34.57,170.44,98.11
2017-07-28,70.26,144.46,62.57,1020.04,335.07,72.44,75.88,34.21,172.45,97.7
2017-07-31,69.94,143.71,62.69,987.78,323.47,72.84,76.05,34.21,169.25,98.1
2017-08-01,69.82,144.99,63.07,996.19,319.57,72.96,76.53,34.11,169.86,99.39
2017-08-02,69.51,151.84,63.18,995.89,325.89,73.35,76.56,33.57,169.3,99.8
2017-08-03,69.41,150.32,62.35,986.92,347.09,73.25,76.88,33.58,168.59,99.12
2017-08-04,69.92,151.11,61.73,987.58,356.91,72.99,76.51,33.71,169.62,99.41
2017-08-07,69.65,153.45,60.82,992.27,355.17,72.95,77.27,33.79,171.98,100.0
2017-08-08,70.02,154.68,59.85,989.84,365.22,72.77,77.57,33.65,171.23,99.8
2017-08-09,69.71,155.63,59.85,982.01,363.53,72.99,78.07,33.65,171.18,99.49
2017-08-10,68.69,150.67,58.86,956.92,355.4,72.56,77.17,33.5,167.4,98.03
2017-08-11,69.74,152.76,58.34,967.99,357.87,71.86,76.92,33.42,168.08,98.63
2017-08-14,70.79,155.06,58.45,983.3,363.8,71.88,77.2,33.77,170.75,100.38
2017-08-15,70.81,156.76,57.98,982.74,362.33,71.71,77.27,33.48,171.0,101.13
2017-08-16,71.23,156.13,58.23,978.18,362.91,71.18,77.47,33.54,170.0,101.97
2017-08-17,70.02,153.13,57.6,960.57,351.92,70.07,76.25,32.98,166.91,100.83
2017-08-18,70.11,152.78,57.87,958.47,347.46,70.42,75.87,32.78,167.41,101.17
2017-08-21,69.78,152.5,57.58,953.29,337.86,70.18,76.26,32.97,167.78,101.87
2017-08-22,70.75,154.99,57.9,966.9,341.35,70.51,76.55,33.32,169.64,102.71
2017-08-23,70.33,155.19,57.75,958.0,352.77,70.39,76.5,33.27,168.71,101.83
2017-08-24,70.3,154.5,57.47,952.45,352.93,70.14,74.95,33.05,167.74,101.87
2017-08-25,70.42,155.07,58.38,945.26,348.05,70.5,75.22,33.33,166.32,102.0
2017-08-28,70.43,156.63,57.99,946.02,345.66,70.27,74.65,33.28,167.24,102.43
2017-08-29,70.65,158.03,58.03,954.06,347.36,70.25,75.36,33.2,168.05,102.42
2017-08-30,71.58,158.46,57.93,967.59,353.18,69.93,75.14,33.05,169.92,102.38
2017-08-31,72.31,159.09,58.04,980.6,355.9,70.14,74.69,32.86,171.97,102.17
2017-09-01,71.51,159.14,58.36,978.25,355.4,70.36,74.97,32.88,172.02,102.54
2017-09-05,71.19,157.23,59.97,965.27,349.59,70.92,76.34,32.54,170.72,101.67
2017-09-06,70.99,157.06,60.54,967.8,344.53,72.39,76.61,32.08,172.09,101.83
2017-09-07,71.89,156.43,60.68,979.47,350.61,72.62,76.65,31.23,173.21,103.2
2017-09-08,71.55,153.88,59.75,965.9,343.4,72.43,75.46,31.22,170.95,103.07
2017-09-11,72.3,156.66,60.59,977.96,363.69,72.82,75.65,31.35,173.51,104.76
2017-09-12,72.22,156.04,61.19,982.58,362.75,73.05,76.16,31.81,172.96,104.82
2017-09-13,72.74,154.87,61.64,999.6,366.23,73.3,76.4,32.06,173.05,104.45
2017-09-14,72.31,153.54,62.36,992.21,377.64,73.59,76.23,31.86,170.96,104.7
2017-09-15,72.83,155.09,61.94,986.79,379.81,73.57,76.9,32.55,171.64,103.93
2017-09-18,72.69,153.92,62.52,974.19,385.0,73.59,76.53,32.83,170.01,103.46
2017-09-19,72.96,153.98,62.54,969.86,375.1,73.71,76.58,33.52,172.52,104.03
2017-09-20,72.47,151.4,62.29,973.21,373.91,74.01,77.01,33.71,172.17,103.6
2017-09-21,71.77,148.8,62.72,964.65,366.48,73.41,76.54,33.53,171.11,103.94
2017-09-22,71.96,147.34,63.38,955.1,351.09,73.44,76.08,33.85,170.54,104.18
2017-09-25,70.85,146.04,64.16,939.79,344.99,74.41,75.72,34.32,162.87,101.68
2017-09-26,70.85,148.55,63.39,938.6,345.25,74.33,75.95,33.97,164.21,101.6
