carat,cut,color,clarity,depth,table,price,x,y,z
0.37,Ideal,I,VS2,61.5,56.0,537,4.6,4.63,2.84
0.34,Ideal,F,SI1,61.1,56.0,537,4.52,4.55,2.77
0.31,Premium,I,SI1,62.3,58.0,537,4.38,4.35,2.72
0.31,Premium,I,SI1,60.1,59.0,537,4.41,4.38,2.64
0.31,Premium,I,SI1,59.6,58.0,537,4.44,4.39,2.63
0.31,Premium,I,SI1,62.8,60.0,537,4.31,4.29,2.7
0.31,Ideal,I,SI1,62.5,56.0,537,4.35,4.29,2.7
0.31,Ideal,I,SI1,62.2,56.0,537,4.37,4.34,2.71
0.27,Ideal,E,VS2,60.8,56.0,537,4.25,4.23,2.58
0.31,Premium,D,SI1,58.5,59.0,537,4.49,4.44,2.61
0.23,Good,G,VVS2,63.8,56.0,537,3.94,3.9,2.5
0.34,Ideal,H,VS2,61.7,57.0,537,4.46,4.48,2.76
0.34,Premium,I,VS1,61.0,60.0,537,4.48,4.51,2.74
0.34,Good,H,VS2,63.7,57.0,537,4.42,4.44,2.82
0.34,Premium,H,VS2,61.1,58.0,537,4.47,4.5,2.74
0.36,Premium,G,SI1,61.8,59.0,537,4.55,4.57,2.82
0.36,Premium,D,SI2,61.2,59.0,537,4.56,4.59,2.8
0.36,Good,G,SI1,63.3,56.0,537,4.5,4.53,2.86
0.34,Premium,H,VS2,61.7,60.0,537,4.47,4.51,2.77
0.34,Very Good,H,VS2,62.4,60.0,537,4.41,4.44,2.76
0.34,Premium,I,VS1,59.5,59.0,537,4.55,4.59,2.72
0.34,Premium,H,VS2,60.2,60.0,537,4.51,4.56,2.73
0.34,Good,H,VS2,63.1,56.0,537,4.41,4.46,2.8
0.34,Good,H,VS2,63.2,55.0,537,4.46,4.5,2.83
0.72,Very Good,G,SI2,63.4,57.0,2001,5.67,5.71,3.61
0.73,Very Good,H,SI1,62.2,57.0,2001,5.77,5.8,3.6
0.55,Ideal,E,VS1,61.2,57.0,2001,5.28,5.3,3.24
0.55,Ideal,E,VS1,62.0,56.0,2001,5.24,5.27,3.26
0.53,Ideal,G,VVS1,61.4,57.0,2001,5.18,5.21,3.19
0.75,Ideal,J,VS2,61.5,54.0,2001,5.87,5.9,3.62
0.71,Ideal,J,SI1,60.7,61.0,2001,5.72,5.77,3.49
0.57,Premium,D,SI1,62.6,56.0,2001,5.4,5.34,3.36
0.61,Ideal,F,VS2,62.4,55.0,2002,5.42,5.45,3.39
0.71,Fair,E,SI2,64.8,63.0,2002,5.63,5.51,3.61
0.74,Premium,E,SI2,62.2,57.0,2002,5.79,5.77,3.59
0.5,Very Good,F,VVS2,61.9,56.0,2003,5.09,5.12,3.16
0.5,Very Good,E,VVS2,60.9,59.0,2003,5.07,5.11,3.1
0.74,Very Good,J,VS2,60.8,58.0,2003,5.79,5.85,3.54
0.71,Very Good,I,SI2,60.4,59.0,2003,5.76,5.79,3.49
0.54,Very Good,D,VS1,62.1,59.0,2004,5.18,5.19,3.22
0.56,Ideal,G,VVS2,61.4,54.0,2004,5.33,5.35,3.28
0.54,Ideal,D,VS1,62.1,57.0,2004,5.19,5.22,3.23
0.51,Ideal,G,VVS1,62.6,57.0,2005,5.08,5.14,3.2
0.51,Very Good,G,VVS1,60.1,56.0,2005,5.16,5.35,3.16
0.51,Ideal,G,VVS1,62.3,55.0,2005,5.1,5.14,3.19
0.53,Ideal,G,VVS1,60.8,56.0,2005,5.22,5.24,3.18
0.53,Ideal,G,VVS1,61.8,56.0,2005,5.18,5.2,3.21
0.53,Ideal,G,VVS1,61.2,55.0,2005,5.19,5.23,3.19
0.7,Premium,J,VS1,60.9,58.0,2005,5.73,5.66,3.47
0.77,Premium,J,VS1,62.2,61.0,2005,5.85,5.82,3.63
0.77,Fair,J,VS1,61.2,66.0,2005,5.92,5.83,3.6
0.77,Good,E,SI2,64.1,56.0,2005,5.84,5.77,3.72
0.71,Ideal,H,SI1,60.8,57.0,2006,5.77,5.81,3.52
0.72,Ideal,J,VS1,62.7,57.0,2006,5.71,5.74,3.59
0.71,Premium,H,SI1,61.0,58.0,2006,5.73,5.77,3.51
0.58,Ideal,H,VVS1,61.6,56.0,2006,5.35,5.39,3.31
0.76,Very Good,D,SI2,59.1,63.0,2006,5.91,5.84,3.47
0.67,Very Good,D,SI1,60.2,60.0,2007,5.61,5.68,3.4
0.71,Good,I,VS1,64.2,57.0,2007,5.62,5.57,3.59
0.54,Ideal,G,VVS1,62.2,53.9,2007,5.22,5.25,3.26
0.57,Very Good,E,VS1,59.1,57.0,2008,5.43,5.5,3.23
0.71,Very Good,I,SI1,62.9,59.0,2008,5.66,5.7,3.57
0.5,Good,E,VVS1,58.3,62.0,2008,5.16,5.23,3.03
0.65,Very Good,G,VS2,63.2,57.0,2009,5.54,5.47,3.48
0.54,Premium,D,VS2,62.2,56.0,2009,5.27,5.21,3.26
0.62,Premium,F,VS2,62.3,60.0,2009,5.46,5.39,3.38
0.56,Very Good,G,VVS2,61.4,57.0,2010,5.26,5.32,3.25
0.56,Very Good,G,VVS2,61.6,56.0,2010,5.29,5.31,3.27
0.6,Very Good,D,VS2,63.7,56.0,2010,5.34,5.36,3.41
0.7,Good,I,VS2,57.1,61.0,2010,5.9,5.93,3.38
0.56,Ideal,E,VS1,61.1,56.0,2010,5.29,5.34,3.25
0.7,Good,I,VS2,63.6,58.0,2010,5.57,5.59,3.55
0.7,Very Good,G,SI1,61.7,57.0,2010,5.65,5.8,3.53
0.56,Ideal,E,VS1,61.8,55.0,2010,5.28,5.33,3.28
0.7,Premium,G,SI1,61.5,58.0,2010,5.69,5.76,3.52
0.56,Ideal,E,VS1,61.8,56.0,2010,5.28,5.33,3.28
0.7,Premium,H,VS2,61.7,59.0,2010,5.66,5.68,3.5
0.67,Ideal,G,VS2,62.5,56.0,2010,5.64,5.56,3.5
0.52,Ideal,D,VS1,61.0,56.0,2010,5.2,5.23,3.18
0.77,Premium,J,SI1,61.8,59.0,2010,5.86,5.82,3.61
0.77,Very Good,J,SI1,63.3,57.0,2010,5.84,5.79,3.68
0.7,Ideal,F,SI2,62.6,53.0,2011,5.72,5.69,3.57
0.56,Premium,D,VS2,61.5,58.0,2011,5.33,5.28,3.26
0.63,Fair,E,VS2,65.7,60.0,2011,5.41,5.31,3.52
0.52,Premium,G,VVS2,61.5,62.0,2012,5.17,5.14,3.17
0.52,Ideal,G,VVS2,60.8,57.0,2012,5.21,5.16,3.15
0.52,Ideal,G,VVS2,61.8,57.0,2012,5.19,5.14,3.19
0.52,Premium,G,VVS2,61.1,59.0,2012,5.2,5.15,3.16
0.52,Ideal,G,VVS2,62.4,55.0,2012,5.19,5.17,3.23
0.52,Ideal,G,VVS2,61.5,56.0,2012,5.2,5.18,3.19
0.52,Ideal,G,VVS2,61.0,56.0,2012,5.24,5.18,3.18
0.52,Ideal,G,VVS2,59.8,57.0,2012,5.26,5.24,3.14
0.52,Ideal,G,VVS2,62.1,56.0,2012,5.17,5.14,3.2
0.52,Ideal,G,VVS2,61.9,55.0,2012,5.16,5.14,3.19
0.52,Ideal,G,VVS2,61.7,56.0,2012,5.16,5.14,3.18
0.52,Premium,G,VVS2,61.2,59.0,2012,5.16,5.14,3.15
0.52,Ideal,G,VVS2,62.1,57.0,2012,5.17,5.13,3.2
0.52,Ideal,G,VVS2,62.3,55.0,2012,5.16,5.12,3.2
0.52,Premium,G,VVS2,61.8,59.0,2012,5.16,5.13,3.18
0.78,Ideal,I,VS2,62.0,56.0,2012,5.93,5.87,3.66
0.78,Ideal,H,SI2,61.9,54.0,2012,5.89,5.85,3.63
0.5,Very Good,F,VVS2,61.0,61.0,2013,5.09,5.11,3.11
0.63,Ideal,D,VS2,61.5,54.0,2013,5.54,5.58,3.42
0.56,Premium,G,VS1,59.9,60.0,2013,5.41,5.37,3.23
0.72,Very Good,G,SI2,62.1,59.0,2015,5.66,5.73,3.54
0.53,Ideal,G,VVS1,61.3,56.0,2015,5.22,5.26,3.21
0.57,Good,D,VS2,58.3,61.0,2015,5.42,5.45,3.17
0.76,Good,J,VS1,62.6,61.9,2015,5.7,5.75,3.58
0.71,Good,D,SI2,56.6,63.0,2015,5.9,5.76,3.3
0.7,Premium,G,SI1,59.9,58.0,2016,5.8,5.68,3.44
0.56,Premium,F,SI1,62.7,59.0,2016,5.27,5.22,3.29
0.8,Premium,J,SI1,58.4,59.0,2016,6.12,6.04,3.55
0.54,Very Good,D,VS1,63.0,54.0,2016,5.19,5.23,3.28
0.55,Ideal,G,VVS2,60.5,58.0,2016,5.3,5.34,3.22
0.56,Ideal,F,VS1,61.7,54.0,2016,5.34,5.3,3.28
0.56,Ideal,F,VS1,61.9,55.0,2016,5.36,5.32,3.3
0.5,Ideal,F,VVS2,59.9,58.0,2016,5.14,5.17,3.09
0.76,Good,I,SI1,64.1,59.0,2016,5.75,5.73,3.68
0.7,Good,G,SI1,64.0,55.0,2016,5.62,5.59,3.59
0.7,Fair,G,SI1,64.8,59.0,2016,5.65,5.56,3.63
0.56,Ideal,F,VS1,61.7,56.0,2016,5.32,5.28,3.27
0.56,Ideal,F,VS1,61.7,54.0,2016,5.32,5.28,3.27
0.56,Ideal,F,VS1,61.7,56.0,2016,5.33,5.3,3.28
0.5,Premium,F,VVS2,60.9,58.0,2016,5.13,5.09,3.11
0.5,Ideal,F,VVS2,62.0,56.0,2016,5.08,5.05,3.14
0.56,Premium,F,VS1,58.2,60.0,2016,5.41,5.38,3.14
0.6,Premium,E,SI1,59.6,59.0,2016,5.52,5.48,3.28
0.66,Good,F,SI1,60.4,60.1,2017,5.59,5.65,3.39
1.01,Premium,I,I1,59.2,57.0,2017,6.58,6.44,3.85
0.7,Very Good,H,SI1,59.2,59.0,2018,5.79,5.86,3.45
0.5,Ideal,F,VVS1,62.0,58.0,2018,5.06,5.07,3.14
0.55,Ideal,D,SI1,60.9,56.0,2018,5.31,5.34,3.24
0.59,Ideal,G,VS1,62.1,55.0,2018,5.4,5.35,3.34
0.6,Ideal,D,VS2,60.4,57.0,2019,5.49,5.53,3.33
0.53,Ideal,E,VS1,61.6,55.6,2019,5.19,5.24,3.22
0.57,Premium,D,VS2,60.8,59.0,2019,5.38,5.34,3.26
0.72,Premium,E,SI2,61.6,59.0,2019,5.83,5.68,3.55
0.7,Very Good,F,SI2,58.8,57.0,2020,5.85,5.89,3.45
0.7,Premium,H,SI1,62.3,58.0,2020,5.63,5.57,3.49
0.7,Good,F,SI2,58.1,61.0,2020,5.76,5.8,3.36
0.55,Ideal,D,VS1,61.5,56.0,2020,5.28,5.26,3.24
0.51,Good,E,VVS1,58.6,65.0,2020,5.32,5.24,3.1
0.7,Premium,H,SI1,62.2,59.0,2020,5.7,5.65,3.53
0.7,Premium,H,SI1,62.7,59.0,2020,5.68,5.63,3.55
0.51,Premium,E,VS1,58.2,58.0,2020,5.33,5.29,3.09
0.58,Very Good,G,VVS2,59.1,59.6,2021,5.39,5.42,3.19
0.52,Very Good,E,VS1,61.8,60.0,2021,5.14,5.18,3.19
0.59,Very Good,E,VS1,60.0,56.0,2021,5.46,5.5,3.29
0.7,Very Good,I,SI1,61.1,56.0,2021,5.74,5.75,3.51
0.53,Ideal,D,SI1,60.4,57.0,2021,5.28,5.31,3.2
0.53,Ideal,D,SI1,61.5,55.0,2021,5.19,5.22,3.2
0.62,Very Good,D,VS2,59.0,59.0,2022,5.59,5.66,3.32
0.55,Ideal,G,VVS2,61.9,56.0,2022,5.23,5.27,3.25
0.55,Ideal,G,VVS2,62.0,57.0,2022,5.22,5.26,3.25
0.55,Ideal,G,VVS2,62.5,56.0,2022,5.22,5.25,3.27
0.72,Premium,G,SI2,62.8,61.0,2022,5.68,5.59,3.54
0.8,Premium,J,SI2,60.2,59.0,2022,6.07,5.95,3.62
0.83,Premium,J,SI1,59.3,59.0,2022,6.17,6.1,3.64
0.78,Premium,J,SI2,60.6,58.0,2022,5.94,5.91,3.59
0.73,Good,F,SI2,63.4,55.0,2023,5.71,5.75,3.63
0.7,Premium,F,SI1,60.8,59.0,2023,5.73,5.71,3.48
0.71,Ideal,G,SI2,62.2,56.0,2023,5.7,5.74,3.56
0.71,Ideal,H,SI2,61.8,55.0,2024,5.75,5.7,3.54
0.59,Ideal,G,VVS2,61.0,57.0,2024,5.41,5.44,3.31
0.7,Very Good,I,VS2,60.7,59.0,2025,5.75,5.79,3.5
0.61,Very Good,E,VS1,59.6,63.0,2025,5.44,5.57,3.28
0.55,Ideal,G,VS1,62.2,54.3,2025,5.24,5.27,3.27
0.51,Ideal,F,VVS2,61.4,56.0,2025,5.16,5.17,3.17
0.5,Ideal,F,VVS2,62.2,54.0,2025,5.07,5.12,3.17
0.5,Ideal,F,VVS2,62.0,53.6,2025,5.09,5.13,3.18
0.75,Ideal,J,VS2,62.3,57.0,2025,5.84,5.81,3.63
0.5,Ideal,D,VS1,61.6,57.0,2025,5.13,5.09,3.15
0.56,Ideal,D,VS1,60.4,56.0,2026,5.36,5.33,3.23
0.72,Very Good,I,SI1,59.8,58.0,2026,5.84,5.87,3.5
0.76,Ideal,J,VS2,61.8,54.0,2026,5.87,5.91,3.64
0.76,Ideal,J,VS2,61.7,56.0,2026,5.85,5.88,3.62
0.55,Ideal,F,VS2,61.4,57.0,2026,5.26,5.3,3.24
0.7,Good,E,SI2,59.9,57.0,2026,5.75,5.8,3.46
0.56,Ideal,D,VS1,61.7,56.0,2026,5.33,5.3,3.28
0.56,Very Good,E,VS1,62.0,58.9,2027,5.25,5.29,3.27
0.51,Ideal,G,VVS1,61.4,55.0,2027,5.15,5.18,3.17
0.51,Premium,G,VVS1,62.4,58.0,2027,5.13,5.09,3.19
0.51,Good,G,VVS1,63.9,57.0,2027,5.08,5.06,3.24
0.51,Premium,G,VVS1,60.2,58.0,2027,5.24,5.2,3.14
0.72,Very Good,J,VS2,62.2,58.0,2028,5.68,5.73,3.55
0.7,Very Good,I,SI1,61.4,57.0,2028,5.72,5.75,3.52
0.55,Ideal,G,VVS2,61.4,56.0,2028,5.27,5.28,3.24
0.7,Good,E,SI2,62.9,56.0,2028,5.63,5.66,3.55
0.71,Good,I,VS2,64.2,58.0,2028,5.52,5.57,3.56
0.7,Good,I,SI1,58.2,61.0,2028,5.8,5.84,3.39
0.71,Very Good,I,SI1,60.4,63.0,2028,5.8,5.73,3.48
0.71,Premium,H,SI2,62.4,56.0,2028,5.7,5.64,3.54
0.71,Good,G,VS2,63.5,59.0,2029,5.63,5.67,3.59
0.52,Ideal,G,VVS1,62.0,55.0,2029,5.15,5.18,3.2
0.7,Good,H,SI1,63.3,60.0,2029,5.57,5.65,3.55
0.61,Ideal,D,SI1,62.0,55.0,2029,5.47,5.44,3.38
0.53,Ideal,F,VVS2,62.7,56.0,2030,5.16,6.2,3.25
0.72,Premium,F,SI1,59.3,60.0,2030,5.91,5.86,3.49
0.54,Ideal,G,VVS1,62.0,57.0,2030,5.25,5.21,3.24
0.57,Ideal,E,VS1,61.6,56.9,2030,5.29,5.36,3.28
0.55,Premium,E,VS2,62.3,60.0,2030,5.26,5.18,3.25
0.55,Ideal,D,VS2,61.4,57.0,2030,5.31,5.27,3.25
0.55,Premium,D,VS2,61.3,60.0,2030,5.29,5.28,3.24
0.55,Ideal,D,VS2,61.5,56.0,2030,5.28,5.25,3.24
0.55,Ideal,D,VS2,61.8,54.0,2030,5.29,5.26,3.26
0.55,Ideal,D,VS2,62.3,55.0,2030,5.29,5.24,3.28
0.55,Ideal,E,VS2,62.5,56.0,2030,5.26,5.23,3.28
0.55,Premium,E,VS2,61.1,58.0,2030,5.3,5.28,3.23
0.73,Very Good,J,SI1,60.1,62.0,2031,5.85,5.9,3.53
0.53,Ideal,H,VS2,61.4,56.0,2031,5.2,5.23,3.2
0.71,Ideal,G,SI2,61.8,56.0,2031,5.7,5.72,3.53
0.81,Fair,F,SI2,65.7,57.0,2031,5.8,5.75,3.79
0.63,Very Good,F,VS2,63.0,56.2,2032,5.38,5.48,3.42
0.73,Fair,G,SI1,65.5,56.0,2032,5.68,5.62,3.7
0.56,Ideal,E,VS1,61.3,55.0,2032,5.32,5.29,3.25
0.56,Premium,E,VS1,62.6,58.0,2032,5.28,5.23,3.29
0.7,Good,E,SI2,63.6,65.0,2032,5.67,5.55,3.57
0.82,Good,J,SI1,57.5,62.0,2033,6.2,6.25,3.58
0.82,Good,J,SI1,57.4,59.0,2033,6.19,6.25,3.57
0.5,Ideal,D,VS1,62.3,54.3,2033,5.05,5.12,3.17
0.5,Ideal,D,VS1,62.4,53.7,2033,5.08,5.12,3.18
0.5,Ideal,D,VS1,62.2,54.4,2033,5.07,5.11,3.16
0.7,Very Good,I,VS2,64.2,55.0,2034,5.57,5.61,3.59
0.59,Very Good,F,VS1,61.7,59.0,2034,5.35,5.38,3.31
0.7,Good,I,SI1,64.3,57.0,2034,5.59,5.63,3.61
0.7,Good,I,SI1,63.6,61.0,2034,5.59,5.63,3.57
0.7,Very Good,H,SI2,59.9,57.0,2034,5.74,5.77,3.45
0.7,Good,I,SI1,63.8,57.0,2034,5.63,5.66,3.6
0.7,Very Good,H,SI2,62.8,59.0,2034,5.62,5.65,3.54
0.71,Ideal,J,VS1,61.9,55.0,2034,5.75,5.69,3.54
0.5,Ideal,E,VS1,61.1,58.0,2034,5.12,5.08,3.11
0.52,Very Good,F,VVS2,62.9,57.0,2035,5.11,5.13,3.22
0.78,Very Good,J,SI1,59.4,62.0,2035,6.01,6.05,3.58
0.78,Good,J,SI1,58.0,62.0,2035,6.01,6.05,3.5
0.7,Fair,F,SI2,64.9,58.0,2035,5.46,5.59,3.59
0.51,Premium,G,VVS2,60.9,61.0,2035,5.17,5.11,3.13
1.0,Fair,I,I1,64.5,58.0,2035,6.33,6.1,4.01
0.61,Very Good,E,VS2,60.0,57.0,2036,5.52,5.55,3.32
0.71,Very Good,F,SI2,60.9,56.0,2036,5.8,5.83,3.54
0.71,Very Good,F,SI2,63.3,56.0,2036,5.68,5.73,3.61
0.58,Premium,F,VS2,61.9,57.0,2036,5.47,5.36,3.35
0.76,Very Good,J,VS1,59.3,63.0,2036,6.12,5.93,3.55
1.01,Fair,E,I1,64.5,54.0,2036,6.31,6.22,4.03
0.56,Very Good,E,VS1,61.9,57.0,2037,5.29,5.31,3.28
0.7,Premium,E,SI2,61.8,58.0,2037,5.73,5.7,3.53
0.6,Premium,D,VS2,62.8,59.0,2037,5.39,5.35,3.37
0.73,Premium,J,VS1,60.2,58.0,2037,5.87,5.82,3.52
0.73,Premium,J,VS1,61.3,61.0,2037,5.83,5.78,3.56
1.04,Fair,I,I1,67.3,56.0,2037,6.34,6.23,4.22
0.7,Good,E,SI1,65.0,57.0,2038,5.53,5.58,3.61
0.7,Very Good,F,SI2,59.6,61.0,2039,5.8,5.88,3.48
0.7,Very Good,I,SI1,62.5,60.0,2039,5.64,5.68,3.54
0.71,Very Good,G,SI1,58.2,57.0,2039,5.89,5.93,3.44
0.71,Premium,G,SI2,60.8,60.0,2039,5.74,5.78,3.5
0.57,Ideal,G,VVS2,61.9,56.0,2039,5.29,5.3,3.28
0.57,Ideal,F,VS1,61.8,55.0,2039,5.33,5.35,3.3
0.57,Ideal,F,VS1,61.3,56.0,2039,5.35,5.36,3.28
0.57,Ideal,F,VS1,61.7,55.0,2039,5.35,5.39,3.31
0.54,Ideal,D,VS1,61.4,57.0,2039,5.21,5.24,3.21
0.56,Very Good,E,VVS2,62.1,58.0,2040,5.27,5.33,3.3
0.52,Very Good,G,VVS1,62.3,55.0,2040,5.13,5.15,3.2
0.71,Premium,F,SI2,62.2,57.0,2040,5.66,5.6,3.5
0.63,Ideal,H,VS1,61.2,57.0,2040,5.5,5.55,3.37
0.68,Premium,G,VS2,61.7,57.0,2040,5.67,5.65,3.49
0.59,Premium,G,VVS2,62.8,54.0,2040,5.41,5.34,3.38
0.54,Ideal,D,VS2,61.8,56.0,2041,5.25,5.23,3.24
0.51,Very Good,F,VVS2,62.0,55.0,2041,5.11,5.14,3.17
0.51,Very Good,F,VVS2,62.0,56.0,2041,5.1,5.15,3.17
0.5,Very Good,F,VVS2,61.9,59.0,2041,5.07,5.11,3.15
0.51,Very Good,F,VVS2,60.8,56.0,2041,5.17,5.2,3.15
0.62,Very Good,F,VS2,59.8,58.0,2041,5.55,5.59,3.33
0.54,Ideal,E,VS1,62.0,56.0,2041,5.26,5.23,3.25
0.54,Ideal,G,VVS1,61.3,56.0,2041,5.25,5.27,3.23
0.54,Ideal,G,VVS1,61.6,55.0,2041,5.22,5.24,3.22
0.54,Ideal,G,VVS1,61.9,54.0,2041,5.23,5.25,3.24
0.54,Ideal,G,VVS1,61.7,56.0,2041,5.24,5.26,3.24
0.61,Ideal,G,VS1,61.8,56.0,2041,5.43,5.48,3.37
0.58,Ideal,E,VS1,62.2,55.0,2041,5.38,5.42,3.36
0.58,Good,E,VS1,61.5,61.9,2041,5.3,5.34,3.27
0.63,Ideal,D,SI1,62.8,57.0,2041,5.49,5.46,3.44
0.54,Ideal,E,VS1,62.0,56.0,2041,5.25,5.17,3.23
0.54,Ideal,E,VS1,61.0,56.0,2041,5.35,5.24,3.23
0.54,Premium,E,VS1,60.3,58.0,2041,5.32,5.26,3.19
0.7,Very Good,J,VVS1,63.3,55.0,2042,5.63,5.68,3.58
0.7,Very Good,G,SI1,62.5,60.0,2042,5.64,5.68,3.54
0.7,Very Good,H,VS2,61.8,58.0,2042,5.66,5.73,3.52
0.7,Premium,G,SI1,59.1,59.0,2042,5.77,5.83,3.43
0.7,Premium,G,SI1,61.2,60.0,2042,5.7,5.74,3.5
0.7,Very Good,G,SI1,60.6,57.0,2042,5.73,5.79,3.49
0.7,Very Good,G,SI1,61.9,56.0,2042,5.68,5.73,3.53
0.74,Very Good,F,SI2,63.2,58.0,2042,5.75,5.71,3.62
0.55,Ideal,G,VVS1,62.0,55.0,2042,5.25,5.27,3.26
0.74,Premium,F,SI1,58.8,61.0,2042,5.88,5.82,3.44
0.74,Premium,E,SI1,61.4,57.0,2042,5.83,5.79,3.57
0.74,Premium,I,SI2,59.8,58.0,2042,5.93,5.88,3.53
0.53,Very Good,E,VVS2,63.1,60.0,2043,5.12,5.08,3.22
0.7,Premium,F,SI2,61.5,58.0,2043,5.74,5.67,3.51
0.57,Ideal,D,VS1,61.1,57.0,2043,5.33,5.37,3.27
0.57,Ideal,D,VS1,61.6,55.0,2043,5.33,5.39,3.3
0.72,Premium,D,SI2,59.1,58.0,2043,5.88,5.83,3.46
0.72,Premium,J,VS2,61.7,58.0,2043,5.77,5.67,3.53
0.7,Very Good,J,VS2,63.3,58.0,2044,5.61,5.63,3.56
0.53,Ideal,F,VVS2,62.3,56.0,2045,5.24,5.2,3.25
0.52,Very Good,G,VVS1,61.9,61.0,2045,5.11,5.13,3.17
0.52,Very Good,G,VVS1,59.2,58.0,2045,5.28,5.31,3.14
0.69,Premium,E,VS2,61.0,60.0,2045,5.68,5.63,3.45
0.71,Fair,G,SI1,65.0,58.0,2045,5.57,5.53,3.61
0.8,Premium,J,VS2,62.7,61.0,2045,5.89,5.84,3.68
0.58,Very Good,F,VS1,62.4,55.0,2046,5.33,5.34,3.33
0.53,Ideal,F,VS1,61.7,55.0,2046,5.18,5.22,3.21
0.58,Ideal,E,VS1,61.8,57.0,2046,5.33,5.35,3.3
0.98,Premium,H,I1,59.6,60.0,2046,6.61,6.48,3.89
0.71,Ideal,J,VS2,61.5,59.0,2047,5.71,5.74,3.52
0.7,Ideal,J,SI2,61.6,57.0,2047,5.73,5.69,3.52
0.57,Premium,D,VS2,61.7,60.0,2047,5.32,5.28,3.27
0.57,Premium,D,VS2,61.9,58.0,2047,5.35,5.32,3.3
0.72,Very Good,I,VS1,64.0,56.0,2048,5.65,5.73,3.65
0.7,Very Good,H,SI1,57.7,60.0,2048,5.85,5.9,3.39
0.7,Very Good,H,SI1,63.0,55.0,2048,5.59,5.64,3.54
0.7,Very Good,H,SI1,62.0,60.0,2048,5.65,5.7,3.52
0.7,Very Good,H,SI1,63.3,58.0,2048,5.61,5.64,3.56
0.7,Very Good,H,SI1,62.9,56.0,2048,5.64,5.68,3.56
0.79,Good,J,VS2,57.6,59.0,2048,6.13,6.06,3.51
0.61,Ideal,I,VVS1,61.9,56.0,2048,5.41,5.45,3.36
0.36,Ideal,D,SI2,62.0,56.0,537,4.56,4.6,2.84
0.36,Very Good,G,SI1,62.0,59.0,537,4.53,4.56,2.82
0.34,Premium,H,VS2,61.3,60.0,537,4.47,4.53,2.76
0.34,Premium,H,VS2,59.0,59.0,537,4.55,4.61,2.7
0.36,Very Good,G,SI1,61.8,60.0,537,4.53,4.57,2.81
0.34,Very Good,H,VS2,61.9,56.0,537,4.46,4.49,2.77
0.34,Ideal,H,VS2,62.2,56.0,537,4.48,4.53,2.8
0.34,Ideal,H,VS2,62.6,54.0,537,4.45,4.5,2.8
0.34,Ideal,H,VS2,61.5,54.0,537,4.5,4.54,2.78
0.34,Very Good,H,VS2,61.9,60.0,537,4.42,4.46,2.75
0.36,Ideal,G,SI1,62.7,55.0,537,4.54,4.59,2.86
0.34,Ideal,I,VS1,62.4,55.0,537,4.47,4.51,2.8
0.36,Very Good,G,SI1,61.2,63.0,537,4.56,4.59,2.8
0.34,Ideal,I,VS1,62.6,56.0,537,4.44,4.47,2.79
0.34,Good,H,VS2,63.3,56.0,537,4.39,4.45,2.8
0.34,Ideal,H,VS2,62.5,54.0,537,4.49,4.54,2.82
0.36,Premium,D,SI2,61.5,60.0,537,4.54,4.6,2.81
0.36,Premium,D,SI2,60.0,58.0,537,4.58,4.62,2.76
0.36,Ideal,D,SI2,62.3,57.0,537,4.52,4.57,2.83
0.34,Premium,H,VS2,62.6,60.0,537,4.42,4.46,2.78
0.34,Ideal,H,VS2,60.5,56.0,537,4.54,4.58,2.76
0.34,Ideal,H,VS2,61.4,57.0,537,4.48,4.55,2.77
0.24,Very Good,F,VVS2,61.4,57.0,538,4.03,4.06,2.48
0.24,Very Good,F,VVS2,61.9,56.0,538,4.0,4.02,2.48
0.38,Very Good,J,SI1,63.2,59.0,538,4.59,4.62,2.91
0.23,Ideal,F,VVS2,61.4,57.0,538,3.96,3.99,2.44
0.36,Ideal,H,SI1,62.3,53.0,538,4.57,4.61,2.86
0.36,Ideal,H,SI1,61.6,56.0,538,4.6,4.62,2.84
0.36,Ideal,H,SI1,61.7,54.0,538,4.56,4.62,2.83
0.36,Ideal,H,SI1,62.4,53.0,538,4.58,4.59,2.86
0.72,Ideal,I,VS1,61.0,57.0,2048,5.76,5.83,3.56
0.72,Good,I,VS1,61.8,61.0,2048,5.67,5.72,3.53
0.7,Good,H,SI1,64.2,60.0,2048,5.52,5.6,3.57
0.7,Fair,H,SI1,65.5,57.0,2048,5.53,5.59,3.64
0.7,Fair,H,SI1,65.2,58.0,2048,5.49,5.55,3.6
0.91,Very Good,J,I1,63.1,57.0,2048,6.12,6.06,3.84
0.71,Premium,H,SI1,62.3,61.0,2049,5.65,5.61,3.51
0.59,Ideal,I,VVS1,61.2,56.0,2049,5.42,5.46,3.33
0.71,Fair,H,SI1,65.1,55.0,2049,5.69,5.65,3.69
0.72,Very Good,G,SI2,59.7,56.0,2050,5.83,5.89,3.5
0.73,Fair,G,SI2,64.7,60.0,2050,5.68,5.64,3.66
0.67,Premium,G,VS2,61.0,57.0,2050,5.68,5.63,3.45
0.67,Premium,G,VS2,61.0,61.0,2050,5.66,5.61,3.44
0.74,Premium,I,SI2,61.0,60.0,2051,5.8,5.75,3.52
0.51,Very Good,F,VVS2,62.7,56.0,2051,5.11,5.13,3.21
0.53,Ideal,G,VVS2,60.4,56.0,2051,5.29,5.24,3.18
0.53,Ideal,G,VVS2,61.7,56.0,2051,5.23,5.2,3.22
