state,order_date,revenue
Nevada,2014-02-03,506.0
Georgia,2014-06-06,1346.0
Nevada,2014-03-24,594.0
New York,2014-01-11,958.0
Kansas,2014-11-28,1158.0
Kansas,2014-04-23,1319.0
Iowa,2014-08-03,1057.0
New York,2014-08-02,668.0
Indiana,2014-10-15,413.0
Oklahoma,2014-05-13,538.0
Alaska,2014-01-01,664.0
Washington,2014-08-26,863.0
Ohio,2014-08-20,535.0
Idaho,2014-05-07,1283.0
Illinois,2014-08-15,1449.0
Washington,2014-11-17,839.0
New Mexico,2014-12-18,1157.0
Mississippi,2014-07-11,451.0
California,2014-03-26,846.0
Georgia,2014-07-18,1216.0
Alaska,2014-05-16,797.0
Louisiana,2014-06-14,1626.0
Oklahoma,2014-09-30,671.0
New York,2014-08-25,604.0
New Mexico,2014-05-29,1157.0
Georgia,2014-09-06,1323.0
Texas,2014-09-07,1130.0
Indiana,2014-08-02,601.0
Nevada,2014-06-01,434.0
Nebraska,2014-05-28,679.0
Texas,2014-10-20,1302.0
New Mexico,2014-12-14,1075.0
Mississippi,2014-11-12,769.0
Oklahoma,2014-06-09,777.0
Maine,2014-01-12,290.0
Mississippi,2014-01-22,520.0
Georgia,2014-09-21,1228.0
Ohio,2014-03-19,748.0
Missouri,2014-03-06,1327.0
Nebraska,2014-06-04,719.0
Maine,2014-04-28,449.0
Oklahoma,2014-07-06,632.0
Louisiana,2014-10-06,1293.0
Montana,2014-07-30,999.0
Illinois,2014-06-02,1353.0
Oregon,2014-02-24,1004.0
Texas,2014-05-17,1257.0
California,2014-01-17,652.0
Montana,2014-06-09,953.0
Georgia,2014-06-01,1387.0
Maine,2014-03-18,386.0
Indiana,2014-11-18,514.0
Kansas,2014-10-09,1206.0
Maine,2014-09-15,290.0
Kansas,2014-11-20,1103.0
Nebraska,2014-04-30,718.0
Texas,2014-06-22,1234.0
Nevada,2014-03-06,484.0
Illinois,2014-12-13,1284.0
Maine,2014-06-09,439.0
Florida,2014-05-16,994.0
Nebraska,2014-11-10,643.0
Texas,2014-06-19,1146.0
Maine,2014-04-29,436.0
New Mexico,2014-01-21,1424.0
Mississippi,2014-01-27,546.0
Iowa,2014-06-08,1233.0
Florida,2014-12-07,800.0
Washington,2014-12-11,729.0
New York,2014-04-24,721.0
Maine,2014-12-16,350.0
Ohio,2014-01-28,598.0
Mississippi,2014-09-02,808.0
Montana,2014-05-30,810.0
Maine,2014-08-08,294.0
Mississippi,2014-12-20,476.0
New York,2014-07-20,688.0
Iowa,2014-08-02,1209.0
Oklahoma,2014-05-18,672.0
California,2014-03-04,634.0
Ohio,2014-06-22,583.0
California,2014-01-15,687.0
Delaware,2014-11-12,764.0
Louisiana,2014-11-26,1300.0
Washington,2014-09-24,728.0
California,2014-12-09,692.0
Illinois,2014-10-09,1314.0
Alaska,2014-05-01,659.0
Oklahoma,2014-03-15,649.0
California,2014-03-01,540.0
Nevada,2014-09-24,595.0
Idaho,2014-10-19,1264.0
Mississippi,2014-02-18,695.0
Arkansas,2014-08-27,1294.0
Nevada,2014-08-05,523.0
Nebraska,2014-04-03,674.0
Nevada,2014-07-23,465.0
Alaska,2014-07-01,626.0
California,2014-08-10,681.0
Kansas,2014-05-12,1299.0
Delaware,2014-12-13,687.0
Indiana,2014-03-03,430.0
Indiana,2014-03-30,556.0
Louisiana,2014-05-26,1470.0
Oklahoma,2014-01-07,724.0
Mississippi,2014-04-18,707.0
Maine,2014-05-24,281.0
Kansas,2014-10-14,1247.0
Nebraska,2014-11-13,695.0
Maine,2014-07-24,366.0
New Mexico,2014-09-13,1206.0
Ohio,2014-06-06,671.0
Florida,2014-12-16,669.0
Iowa,2014-12-01,1029.0
Florida,2014-04-10,820.0
Oklahoma,2014-01-07,746.0
Alaska,2014-10-07,559.0
Arkansas,2014-09-07,1225.0
California,2014-02-18,602.0
Ohio,2014-03-05,698.0
Kansas,2014-06-24,1278.0
California,2014-06-23,672.0
Maine,2014-05-12,359.0
Kansas,2014-07-01,1204.0
Missouri,2014-05-29,1227.0
California,2014-04-09,743.0
Maine,2014-09-15,298.0
Iowa,2014-12-23,979.0
Oregon,2014-08-13,752.0
Indiana,2014-01-27,552.0
Alaska,2014-05-06,631.0
Georgia,2014-06-22,1371.0
Maine,2014-08-30,460.0
Oregon,2014-09-30,573.0
Washington,2014-03-10,979.0
Illinois,2014-11-13,1364.0
Texas,2014-11-02,1211.0
Ohio,2014-02-21,653.0
Indiana,2014-02-07,580.0
Iowa,2014-03-23,1293.0
Oregon,2014-02-21,646.0
Montana,2014-04-18,978.0
Maine,2014-04-23,517.0
Indiana,2014-06-23,478.0
Indiana,2014-01-06,833.0
Florida,2014-07-12,896.0
Kansas,2014-04-12,1242.0
Washington,2014-10-27,804.0
Ohio,2014-11-07,507.0
Iowa,2014-02-16,1250.0
Delaware,2014-04-24,928.0
Illinois,2014-11-03,1465.0
Iowa,2014-09-10,1231.0
Oregon,2014-07-17,790.0
Louisiana,2014-08-26,1342.0
Georgia,2014-04-08,1517.0
Alaska,2014-10-11,436.0
Nebraska,2014-01-22,567.0
Oregon,2014-02-10,836.0
Washington,2014-07-07,883.0
Georgia,2014-12-10,1151.0
Nevada,2014-02-09,553.0
Nevada,2014-05-20,440.0
California,2014-12-01,491.0
Montana,2014-05-11,957.0
Montana,2014-08-11,932.0
Delaware,2014-11-30,830.0
Missouri,2014-12-25,1047.0
Delaware,2014-09-17,858.0
Maine,2014-04-12,333.0
Montana,2014-09-27,917.0
Alaska,2014-04-11,765.0
Missouri,2014-10-15,1221.0
Oklahoma,2014-07-14,544.0
Idaho,2014-08-05,1336.0
Oklahoma,2014-04-29,561.0
Washington,2014-08-01,895.0
Alaska,2014-01-28,725.0
Indiana,2014-07-13,498.0
Indiana,2014-05-07,704.0
Oklahoma,2014-09-30,536.0
New Mexico,2014-10-01,1161.0
Alaska,2014-10-20,582.0
Indiana,2014-03-27,633.0
New Mexico,2014-10-20,1209.0
Maine,2014-05-09,549.0
Florida,2014-09-24,926.0
Nebraska,2014-03-29,840.0
Oregon,2014-04-16,736.0
Kansas,2014-06-19,1143.0
Indiana,2014-04-29,487.0
Texas,2014-04-25,1347.0
Alaska,2014-04-18,560.0
Iowa,2014-07-21,1260.0
California,2014-04-19,652.0
Mississippi,2014-03-14,527.0
Idaho,2014-03-28,1456.0
Texas,2014-12-09,1136.0
Nevada,2014-03-13,377.0
Washington,2014-11-08,977.0
Kansas,2014-07-25,1262.0
Alaska,2014-01-16,674.0
Ohio,2014-04-21,608.0
Oklahoma,2014-02-11,667.0
Mississippi,2014-01-09,746.0
Kansas,2014-09-10,1174.0
California,2014-10-10,768.0
Maine,2014-06-18,396.0
Ohio,2014-06-05,588.0
Maine,2014-04-29,489.0
California,2014-11-28,569.0
Florida,2014-10-06,758.0
Mississippi,2014-01-31,744.0
New Mexico,2014-11-30,959.0
New Mexico,2014-07-15,1159.0
Alaska,2014-08-21,825.0
Montana,2014-05-13,1044.0
Washington,2014-06-23,996.0
Iowa,2014-09-03,1267.0
Maine,2014-02-27,354.0
Delaware,2014-10-21,1084.0
Iowa,2014-12-01,1071.0
Idaho,2014-11-23,1149.0
Mississippi,2014-01-31,633.0
Illinois,2014-05-25,1552.0
Maine,2014-07-20,406.0
Montana,2014-12-16,813.0
Idaho,2014-06-22,1355.0
New York,2014-05-04,790.0
Idaho,2014-12-17,1141.0
Washington,2014-06-24,908.0
Texas,2014-09-25,1374.0
Indiana,2014-02-05,583.0
Louisiana,2014-12-26,1169.0
Louisiana,2014-05-18,1683.0
Mississippi,2014-02-11,551.0
Nebraska,2014-06-04,695.0
Oregon,2014-01-28,846.0
Nebraska,2014-03-09,810.0
Delaware,2014-08-08,817.0
Missouri,2014-11-07,1004.0
Texas,2014-11-05,1219.0
New York,2014-03-31,905.0
Georgia,2014-10-05,1274.0
Oklahoma,2014-02-11,557.0
Maine,2014-09-21,425.0
Oregon,2014-05-07,691.0
Iowa,2014-05-20,1331.0
New York,2014-02-06,804.0
California,2014-01-07,716.0
New Mexico,2014-06-14,1105.0
Nebraska,2014-05-05,673.0
Oklahoma,2014-08-19,530.0
Oregon,2014-02-12,968.0
Alaska,2014-03-08,636.0
New York,2014-12-10,749.0
Indiana,2014-03-05,522.0
Georgia,2014-12-18,1103.0
New York,2014-10-17,675.0
Oklahoma,2014-06-13,517.0
Iowa,2014-09-11,1072.0
Texas,2014-04-15,1344.0
Missouri,2014-04-30,1195.0
Louisiana,2014-08-29,1327.0
Oregon,2014-05-20,647.0
Montana,2014-11-27,728.0
Kansas,2014-06-19,1349.0
Nevada,2014-04-22,641.0
Washington,2014-05-13,1043.0
Missouri,2014-09-30,1111.0
California,2014-04-28,706.0
Idaho,2014-08-16,1344.0
Alaska,2014-12-16,656.0
Missouri,2014-10-19,1249.0
Washington,2014-03-05,1078.0
Louisiana,2014-05-13,1490.0
Georgia,2014-11-27,1114.0
Missouri,2014-02-16,1122.0
Texas,2014-08-01,1409.0
New York,2014-02-09,773.0
Nebraska,2014-03-21,843.0
Illinois,2014-11-14,1343.0
Maine,2014-01-24,300.0
Florida,2014-04-12,1033.0
California,2014-04-18,679.0
Florida,2014-11-07,974.0
Iowa,2014-09-20,1296.0
Nevada,2014-02-18,458.0
Delaware,2014-01-23,876.0
California,2014-03-28,731.0
Mississippi,2014-08-01,675.0
Iowa,2014-12-01,1165.0
California,2014-01-14,940.0
Oregon,2014-05-09,1001.0
Kansas,2014-08-05,1173.0
Texas,2014-05-01,1171.0
Indiana,2014-06-06,584.0
Alaska,2014-09-28,587.0
New Mexico,2014-12-20,1178.0
Indiana,2014-02-20,471.0
Delaware,2014-04-15,1075.0
Nebraska,2014-07-11,709.0
Florida,2014-10-31,809.0
Illinois,2014-07-21,1407.0
Nevada,2014-10-16,448.0
Georgia,2014-07-03,1184.0
Illinois,2014-10-23,1301.0
Florida,2014-12-10,813.0
Arkansas,2014-06-12,1305.0
Mississippi,2014-03-14,736.0
Nebraska,2014-07-15,697.0
Delaware,2014-10-05,946.0
Illinois,2014-09-25,1273.0
Nevada,2014-03-04,465.0
Kansas,2014-12-16,1113.0
Texas,2014-09-05,1162.0
Ohio,2014-03-09,770.0
Oregon,2014-03-11,842.0
Oklahoma,2014-01-10,570.0
Idaho,2014-12-03,1174.0
Nebraska,2014-07-07,580.0
Idaho,2014-10-02,1329.0
Idaho,2014-08-14,1199.0
Maine,2014-05-05,391.0
New York,2014-03-31,733.0
California,2014-04-25,551.0
Alaska,2014-01-16,704.0
Missouri,2014-07-07,1153.0
Florida,2014-11-08,783.0
Idaho,2014-09-25,1240.0
Oklahoma,2014-01-29,599.0
Mississippi,2014-04-03,762.0
Idaho,2014-09-10,1246.0
Ohio,2014-03-10,766.0
Iowa,2014-11-26,1076.0
Arkansas,2014-09-10,1329.0
Mississippi,2014-11-12,677.0
Arkansas,2014-09-19,1143.0
Oregon,2014-06-24,724.0
Arkansas,2014-12-02,1294.0
Illinois,2014-07-11,1467.0
California,2014-06-03,692.0
Washington,2014-12-19,786.0
Oregon,2014-09-18,723.0
Louisiana,2014-06-11,1498.0
Illinois,2014-08-14,1299.0
New York,2014-01-09,781.0
Mississippi,2014-01-03,654.0
Indiana,2014-10-07,464.0
Texas,2014-07-06,1208.0
Missouri,2014-08-22,1304.0
Oregon,2014-11-26,646.0
Delaware,2014-11-28,911.0
Oregon,2014-01-23,697.0
Florida,2014-08-02,999.0
Louisiana,2014-12-18,1377.0
New York,2014-09-09,717.0
Alaska,2014-07-12,635.0
Montana,2014-07-26,924.0
Oklahoma,2014-06-22,539.0
Delaware,2014-12-20,952.0
Louisiana,2014-09-27,1470.0
New York,2014-03-10,733.0
Texas,2014-07-13,1196.0
Nebraska,2014-01-21,785.0
Missouri,2014-03-19,1332.0
Nevada,2014-01-12,499.0
Texas,2014-06-25,1178.0
California,2014-01-11,734.0
Washington,2014-08-17,957.0
Delaware,2014-12-12,827.0
Indiana,2014-01-19,652.0
Montana,2014-10-13,846.0
New York,2014-02-23,860.0
Georgia,2014-08-02,1174.0
Nevada,2014-02-20,681.0
Iowa,2014-12-20,988.0
Indiana,2014-07-23,524.0
Georgia,2014-12-13,1218.0
Texas,2014-05-30,1293.0
Alaska,2014-07-19,412.0
Maine,2014-01-04,432.0
Nevada,2014-05-23,425.0
New Mexico,2014-12-14,1011.0
Arkansas,2014-09-03,1131.0
Maine,2014-01-28,349.0
Maine,2014-01-12,433.0
Alaska,2014-12-17,635.0
Texas,2014-08-02,1139.0
Texas,2014-12-06,999.0
Missouri,2014-04-30,1226.0
Nevada,2014-02-04,543.0
New Mexico,2014-11-11,1035.0
Nevada,2014-02-23,404.0
Washington,2014-10-08,943.0
Illinois,2014-07-07,1495.0
Georgia,2014-05-12,1098.0
Georgia,2014-04-12,1356.0
Arkansas,2014-12-23,1322.0
Louisiana,2014-09-20,1438.0
Arkansas,2014-10-24,1145.0
Nevada,2014-06-23,594.0
Georgia,2014-10-24,1133.0
Texas,2014-12-03,967.0
Oregon,2014-08-31,685.0
California,2014-07-29,693.0
Nebraska,2014-06-16,848.0
Nevada,2014-04-26,566.0
Washington,2014-07-21,813.0
Georgia,2014-11-07,1231.0
Illinois,2014-09-18,1281.0
Arkansas,2014-10-14,1315.0
Missouri,2014-09-10,1122.0
Nevada,2014-01-12,508.0
Indiana,2014-03-31,698.0
Ohio,2014-02-04,635.0
Arkansas,2014-10-04,1183.0
Montana,2014-10-30,810.0
Oregon,2014-08-31,692.0
Nevada,2014-06-27,527.0
Kansas,2014-11-02,1256.0
Florida,2014-06-30,916.0
Illinois,2014-12-15,1250.0
Montana,2014-10-19,855.0
Nevada,2014-01-07,447.0
Florida,2014-10-26,876.0
Kansas,2014-11-09,1192.0
New York,2014-04-20,860.0
Maine,2014-01-19,396.0
New Mexico,2014-08-07,1273.0
Iowa,2014-12-20,1076.0
Nevada,2014-08-05,470.0
Nebraska,2014-07-16,662.0
Florida,2014-10-30,742.0
Mississippi,2014-02-12,679.0
Maine,2014-05-15,442.0
Montana,2014-08-14,1091.0
Washington,2014-05-15,944.0
Texas,2014-03-25,1102.0
Delaware,2014-09-01,1026.0
California,2014-03-23,688.0
Delaware,2014-02-23,1093.0
Idaho,2014-08-17,1238.0
Alaska,2014-01-13,796.0
Nebraska,2014-03-31,642.0
California,2014-01-15,594.0
Georgia,2014-09-09,1227.0
Ohio,2014-06-09,695.0
Maine,2014-10-21,412.0
Alaska,2014-08-02,562.0
Texas,2014-09-05,1248.0
Illinois,2014-05-24,1466.0
Illinois,2014-09-23,1513.0
Alaska,2014-06-25,645.0
Kansas,2014-12-13,1046.0
Indiana,2014-03-09,713.0
Nevada,2014-04-07,431.0
Washington,2014-07-22,945.0
Delaware,2014-05-02,785.0
Idaho,2014-11-29,1202.0
Alaska,2014-08-07,781.0
Texas,2014-12-12,1031.0
California,2014-04-08,815.0
Arkansas,2014-07-14,1304.0
Mississippi,2014-08-22,757.0
Texas,2014-11-30,1068.0
Kansas,2014-06-03,1139.0
Georgia,2014-09-10,1348.0
Indiana,2014-02-18,572.0
Alaska,2014-05-11,601.0
Montana,2014-11-16,752.0
Iowa,2014-07-07,1092.0
Alaska,2014-06-21,734.0
Nevada,2014-12-25,587.0
Iowa,2014-08-26,1165.0
New Mexico,2014-05-24,1276.0
Alaska,2014-03-26,733.0
Maine,2014-08-20,227.0
Florida,2014-04-10,1021.0
Delaware,2014-10-26,798.0
Iowa,2014-11-14,945.0
Arkansas,2014-12-23,1261.0
Oklahoma,2014-03-10,525.0
Illinois,2014-09-05,1466.0
Oregon,2014-10-08,737.0
Maine,2014-07-16,342.0
Georgia,2014-07-05,1374.0
Nevada,2014-07-28,289.0
Idaho,2014-08-02,1428.0
Maine,2014-01-13,533.0
Oklahoma,2014-08-19,450.0
Indiana,2014-03-07,569.0
Nebraska,2014-02-06,765.0
Alaska,2014-06-29,778.0
Texas,2014-08-05,1425.0
Texas,2014-11-17,1299.0
Louisiana,2014-12-17,1463.0
Georgia,2014-12-09,1129.0
Illinois,2014-10-04,1435.0
New York,2014-10-11,657.0
Illinois,2014-07-09,1505.0
Iowa,2014-04-28,1206.0
Oregon,2014-08-20,646.0
Georgia,2014-08-07,1186.0
Iowa,2014-11-06,1064.0
California,2014-05-21,785.0
Delaware,2014-05-30,1021.0
Ohio,2014-11-29,478.0
Montana,2014-12-04,781.0
New Mexico,2014-05-23,1059.0
Arkansas,2014-05-07,1146.0
New York,2014-03-05,879.0
Delaware,2014-09-06,896.0
Mississippi,2014-02-27,661.0
Kansas,2014-12-16,1066.0
Nebraska,2014-01-15,728.0
Florida,2014-10-26,801.0
Oregon,2014-04-30,772.0
Maine,2014-08-01,341.0
Mississippi,2014-02-21,600.0
Washington,2014-11-30,660.0
Washington,2014-12-03,867.0
California,2014-01-24,610.0
Arkansas,2014-12-24,1201.0
New Mexico,2014-08-17,1192.0
New Mexico,2014-12-20,1112.0
New Mexico,2014-02-11,1271.0
New York,2014-07-19,812.0
Missouri,2014-11-25,919.0
Washington,2014-10-14,696.0
Montana,2014-07-26,930.0
Iowa,2014-07-23,1171.0
Missouri,2014-11-22,1209.0
New York,2014-01-05,901.0
New Mexico,2014-11-11,1174.0
Florida,2014-11-08,1014.0
Mississippi,2014-01-31,673.0
Nebraska,2014-02-11,683.0
New Mexico,2014-10-26,1159.0
Ohio,2014-04-27,700.0
Delaware,2014-05-27,879.0
California,2014-06-23,658.0
Alaska,2014-09-10,661.0
New York,2014-08-08,574.0
Ohio,2014-02-02,749.0
Arkansas,2014-12-20,1126.0
Delaware,2014-11-12,925.0
New York,2014-02-28,739.0
Mississippi,2014-04-12,608.0
Indiana,2014-02-05,514.0
Texas,2014-04-15,1366.0
Delaware,2014-12-04,851.0
Idaho,2014-12-15,1161.0
Montana,2014-11-18,752.0
Nevada,2014-07-21,631.0
Mississippi,2014-01-24,582.0
Illinois,2014-06-01,1494.0
Oklahoma,2014-04-29,726.0
Kansas,2014-10-19,1037.0
Louisiana,2014-12-24,1171.0
Mississippi,2014-10-10,649.0
Idaho,2014-07-04,1472.0
Florida,2014-11-12,897.0
Mississippi,2014-04-28,690.0
Mississippi,2014-01-20,737.0
Georgia,2014-11-25,1126.0
Maine,2014-06-30,338.0
New York,2014-01-22,864.0
Indiana,2014-08-27,500.0
Ohio,2014-07-21,683.0
Oklahoma,2014-05-16,501.0
Missouri,2014-10-15,1166.0
New York,2014-02-27,867.0
Nebraska,2014-04-16,876.0
Oregon,2014-01-01,756.0
Florida,2014-10-01,1004.0
Arkansas,2014-12-20,1152.0
Nebraska,2014-04-03,739.0
Indiana,2014-10-11,485.0
Texas,2014-04-16,1229.0
Ohio,2014-06-22,434.0
Louisiana,2014-02-03,1613.0
Montana,2014-10-02,824.0
New York,2014-03-29,732.0
California,2014-04-05,599.0
Washington,2014-06-25,869.0
Washington,2014-10-27,902.0
Texas,2014-04-18,1402.0
Missouri,2014-07-27,1197.0
Missouri,2014-02-21,1296.0
Arkansas,2014-09-20,1091.0
Alaska,2014-08-17,591.0
Florida,2014-09-17,1018.0
Oregon,2014-08-28,731.0
Montana,2014-12-25,922.0
Oregon,2014-04-05,796.0
Texas,2014-06-28,1412.0
Florida,2014-12-07,829.0
Nevada,2014-03-02,632.0
Maine,2014-07-21,331.0
Nebraska,2014-10-21,635.0
Mississippi,2014-06-10,644.0
Oregon,2014-04-26,564.0
Texas,2014-08-20,1289.0
Arkansas,2014-08-30,1019.0
Delaware,2014-12-22,673.0
Texas,2014-07-08,1236.0
Oklahoma,2014-02-05,579.0
Montana,2014-12-09,835.0
Kansas,2014-06-11,1179.0
Nebraska,2014-04-26,623.0
Oklahoma,2014-02-18,390.0
Illinois,2014-09-13,1324.0
Nebraska,2014-09-01,645.0
Iowa,2014-05-31,1102.0
Oregon,2014-08-13,646.0
Alaska,2014-10-17,598.0
Louisiana,2014-04-08,1402.0
Indiana,2014-10-13,573.0
Nevada,2014-10-13,447.0
Maine,2014-04-15,241.0
Kansas,2014-02-15,1148.0
Oregon,2014-04-08,604.0
Georgia,2014-10-11,1278.0
Georgia,2014-05-10,1266.0
Louisiana,2014-12-10,1282.0
Nebraska,2014-03-02,853.0
Montana,2014-09-20,788.0
Maine,2014-09-11,198.0
Kansas,2014-06-06,1295.0
Arkansas,2014-05-14,1270.0
Oklahoma,2014-03-01,674.0
Oklahoma,2014-11-04,510.0
Louisiana,2014-06-27,1676.0
Texas,2014-07-27,1166.0
Iowa,2014-08-27,1102.0
Texas,2014-09-29,1248.0
Delaware,2014-09-05,941.0
Indiana,2014-07-11,458.0
Nevada,2014-05-04,500.0
California,2014-07-18,552.0
Maine,2014-01-07,368.0
Maine,2014-05-19,300.0
Mississippi,2014-02-01,712.0
New York,2014-04-14,815.0
California,2014-09-19,527.0
Nevada,2014-04-08,580.0
Mississippi,2014-09-28,463.0
Kansas,2014-10-02,1211.0
Alaska,2014-05-25,586.0
Nebraska,2014-04-12,747.0
Iowa,2014-04-13,1279.0
New York,2014-02-18,626.0
Oklahoma,2014-07-09,526.0
Iowa,2014-12-24,918.0
New York,2014-03-01,800.0
Alaska,2014-09-21,576.0
Nebraska,2014-09-12,697.0
Washington,2014-09-06,908.0
Washington,2014-11-26,928.0
Nevada,2014-01-06,637.0
Oregon,2014-07-01,775.0
Mississippi,2014-01-29,650.0
Florida,2014-07-26,891.0
Kansas,2014-08-18,1026.0
Missouri,2014-10-30,1099.0
Oklahoma,2014-01-29,683.0
Ohio,2014-04-12,643.0
Delaware,2014-09-29,790.0
New York,2014-10-27,424.0
Oklahoma,2014-02-19,388.0
Kansas,2014-11-16,1060.0
California,2014-07-26,496.0
Nebraska,2014-05-26,603.0
Washington,2014-06-10,920.0
Illinois,2014-08-11,1398.0
Idaho,2014-10-29,1382.0
Washington,2014-10-05,862.0
New York,2014-05-12,904.0
Oregon,2014-03-19,771.0
Indiana,2014-01-13,668.0
New York,2014-11-04,774.0
Kansas,2014-07-15,1249.0
Oregon,2014-03-17,975.0
Kansas,2014-10-05,1007.0
Maine,2014-02-14,367.0
Montana,2014-03-23,845.0
Oregon,2014-03-02,860.0
Nevada,2014-08-07,332.0
Montana,2014-05-30,986.0
Washington,2014-09-24,927.0
Illinois,2014-03-30,1569.0
Idaho,2014-11-21,1214.0
Missouri,2014-08-24,1278.0
California,2014-01-05,617.0
Louisiana,2014-08-24,1349.0
Indiana,2014-02-17,565.0
New Mexico,2014-08-30,1108.0
Maine,2014-08-09,341.0
Texas,2014-09-05,1231.0
Oklahoma,2014-07-27,707.0
Kansas,2014-12-23,1018.0
Missouri,2014-07-05,1222.0
Nebraska,2014-08-10,827.0
Louisiana,2014-09-26,1555.0
Nevada,2014-05-20,223.0
Iowa,2014-06-03,1146.0
Kansas,2014-06-09,1158.0
Mississippi,2014-07-22,605.0
Illinois,2014-11-09,1391.0
Idaho,2014-12-03,1080.0
Mississippi,2014-03-11,636.0
New York,2014-01-28,940.0
Montana,2014-11-16,814.0
Delaware,2014-08-28,870.0
Indiana,2014-05-29,657.0
California,2014-05-01,474.0
Florida,2014-04-21,921.0
New Mexico,2014-06-08,998.0
Iowa,2014-10-29,1095.0
Oklahoma,2014-11-07,557.0
Idaho,2014-11-07,1191.0
Illinois,2014-09-18,1307.0
Arkansas,2014-07-17,1230.0
Kansas,2014-11-14,1101.0
Arkansas,2014-07-29,1248.0
Ohio,2014-01-29,448.0
Georgia,2014-08-30,1127.0
Washington,2014-09-15,782.0
Oklahoma,2014-01-25,714.0
Georgia,2014-09-11,1267.0
Nevada,2014-03-18,572.0
Iowa,2014-12-16,1017.0
Georgia,2014-03-21,1396.0
Illinois,2014-10-24,1543.0
California,2014-02-23,559.0
Oregon,2014-05-30,752.0
Washington,2014-04-25,929.0
Delaware,2014-10-05,826.0
Texas,2014-04-21,1339.0
New York,2014-02-26,739.0
Alaska,2014-03-08,750.0
Texas,2014-08-09,1185.0
Florida,2014-08-15,813.0
Texas,2014-12-16,1126.0
Florida,2014-11-18,871.0
Mississippi,2014-01-22,648.0
Illinois,2014-08-08,1442.0
Idaho,2014-10-12,1227.0
Oregon,2014-01-21,770.0
Arkansas,2014-08-18,1179.0
Mississippi,2014-04-20,670.0
California,2014-07-18,733.0
Delaware,2014-12-24,782.0
Oregon,2014-08-19,783.0
New Mexico,2014-12-15,1058.0
New Mexico,2014-12-20,1020.0
New Mexico,2014-09-26,1264.0
Indiana,2014-01-04,519.0
California,2014-01-11,668.0
Montana,2014-10-27,859.0
Ohio,2014-05-13,628.0
Maine,2014-10-28,441.0
Maine,2014-01-28,353.0
Montana,2014-11-17,720.0
Alaska,2014-01-13,806.0
California,2014-09-26,662.0
Oklahoma,2014-05-14,313.0
Florida,2014-08-16,855.0
Nevada,2014-11-15,518.0
Ohio,2014-04-06,611.0
Iowa,2014-08-27,1126.0
Indiana,2014-04-03,608.0
Georgia,2014-11-25,1317.0
California,2014-02-03,586.0
Arkansas,2014-12-08,1022.0
Montana,2014-12-16,901.0
California,2014-12-06,408.0
Iowa,2014-09-07,1094.0
California,2014-05-25,716.0
New York,2014-07-29,805.0
Texas,2014-12-13,1187.0
Louisiana,2014-03-07,1381.0
Kansas,2014-08-31,1233.0
Maine,2014-01-25,337.0
California,2014-02-02,703.0
Louisiana,2014-12-23,1198.0
Nevada,2014-03-11,319.0
Texas,2014-11-22,1159.0
Louisiana,2014-08-25,1431.0
Florida,2014-09-06,787.0
Nevada,2014-08-02,406.0
Louisiana,2014-04-21,1565.0
Iowa,2014-08-17,1114.0
Kansas,2014-09-04,1258.0
New York,2014-10-24,688.0
Oregon,2014-11-22,688.0
Arkansas,2014-05-17,1372.0
Montana,2014-10-01,868.0
Texas,2014-06-04,1422.0
New York,2014-10-01,744.0
Iowa,2014-06-07,1211.0
California,2014-01-24,822.0
Mississippi,2014-07-08,740.0
Florida,2014-09-29,860.0
Ohio,2014-02-24,443.0
Iowa,2014-10-27,1222.0
Oregon,2014-07-01,588.0
Nebraska,2014-06-02,696.0
Idaho,2014-09-18,1316.0
Kansas,2014-11-27,1117.0
Kansas,2014-08-16,1201.0
Oklahoma,2014-04-22,453.0
Indiana,2014-08-14,344.0
Alaska,2014-02-21,758.0
Oklahoma,2014-03-14,542.0
Iowa,2014-10-16,907.0
Georgia,2014-12-24,1160.0
New York,2014-04-24,811.0
Iowa,2014-06-16,1279.0
Missouri,2014-09-22,912.0
New York,2014-02-11,789.0
New York,2014-04-01,665.0
California,2014-12-18,561.0
Florida,2014-07-24,951.0
New York,2014-03-25,982.0
Iowa,2014-09-27,1197.0
Missouri,2014-10-15,1012.0
Illinois,2014-10-21,1160.0
Alaska,2014-09-08,738.0
Mississippi,2014-09-18,525.0
Oregon,2014-11-09,758.0
Iowa,2014-08-16,1110.0
Alaska,2014-02-02,600.0
Iowa,2014-10-04,1031.0
Louisiana,2014-03-26,1703.0
California,2014-01-12,934.0
California,2014-06-19,632.0
Nebraska,2014-09-17,664.0
Kansas,2014-12-07,1049.0
Maine,2014-04-12,543.0
Montana,2014-12-16,844.0
Alaska,2014-04-23,508.0
Kansas,2014-04-15,1092.0
Idaho,2014-10-13,1310.0
Florida,2014-10-08,894.0
Louisiana,2014-06-27,1377.0
Oregon,2014-05-19,765.0
Delaware,2014-12-02,1055.0
Maine,2014-04-27,365.0
Indiana,2014-02-19,548.0
Alaska,2014-05-19,538.0
Georgia,2014-05-24,1391.0
Missouri,2014-11-29,1108.0
Alaska,2014-05-27,604.0
Ohio,2014-08-08,617.0
Alaska,2014-02-09,591.0
Georgia,2014-04-17,1352.0
Florida,2014-10-14,797.0
Idaho,2014-10-19,1271.0
Missouri,2014-09-30,1149.0
California,2014-07-14,613.0
Indiana,2014-02-24,464.0
Delaware,2014-09-17,990.0
Georgia,2014-12-05,1111.0
Alaska,2014-02-12,561.0
