id,neighborhood,room_type,accommodates,bedrooms,price,security_deposit,cleaning_fee,rating,superhost,response_time,acceptance_rate,host_since,last_review,num_reviews,latitude,longitude,minimum_nights,maximum_nights
43401597,Union Station,Entire home/apt,4,2.0,256,50,0,5.0,0,within an hour,44%,2019-12-03,2021-08-06,4,38.8938,-76.99477,1,1125
43415299,Edgewood,Entire home/apt,3,1.0,115,100,50,4.9,1,,,2020-05-11,2021-09-09,79,38.9104,-77.01554,2,181
43432062,Howard University,Entire home/apt,6,2.0,176,0,50,4.96,0,within an hour,99%,2015-07-29,2021-09-10,23,38.91637,-77.02838,3,1125
43438545,Dupont Circle,Entire home/apt,4,2.0,183,0,50,,0,within an hour,99%,2016-12-16,,0,38.9159,-77.04231,30,1125
43440154,Capitol View,Entire home/apt,5,3.0,150,50,0,,0,within an hour,100%,2017-03-15,,0,38.88568,-76.92091,30,1125
43441608,West End,Entire home/apt,2,,76,50,25,4.67,0,,,2019-03-18,2021-08-31,21,38.90316,-77.05337,3,1125
43468308,Ivy City,Entire home/apt,3,1.0,90,0,50,4.89,1,within a day,83%,2014-09-20,2021-09-05,18,38.90323,-76.98614,2,14
43474809,North Michigan Park,Entire home/apt,2,1.0,49,25,50,5.0,1,within an hour,100%,2020-05-18,2021-08-29,8,38.95102,-76.99704,28,28
43476241,Capitol View,Entire home/apt,8,3.0,155,0,0,4.74,1,within a day,79%,2020-05-18,2021-08-30,62,38.88207,-76.94121,3,1125
43478560,Dupont Circle,Entire home/apt,4,1.0,138,0,100,4.76,0,within an hour,99%,2015-07-29,2021-08-28,59,38.90898,-77.04707,2,1125
43479699,Capitol Hill,Entire home/apt,6,1.0,92,25,50,4.77,1,within an hour,98%,2020-05-18,2021-08-30,60,38.89079,-76.99404,1,1125
43479886,River Terrace,Entire home/apt,1,1.0,45,25,50,3.5,0,,,2014-07-25,2020-07-01,2,38.89028,-76.94958,5,1125
43481170,Dupont Circle,Entire home/apt,2,1.0,130,100,0,5.0,1,within a few hours,90%,2016-03-03,2021-08-07,14,38.91296,-77.04174,3,1125
43489815,Columbia Heights,Entire home/apt,3,1.0,122,100,50,4.89,1,within an hour,96%,2012-08-10,2021-09-13,114,38.9238,-77.02572,2,60
43496551,Downtown,Entire home/apt,10,4.0,600,250,150,4.53,0,,,2020-05-20,2020-08-30,15,38.90606,-77.01204,1,1125
43506374,Brookland,Entire home/apt,2,,40,50,25,4.83,1,,,2020-05-21,2020-06-23,6,38.91901,-76.98165,1,1125
43517424,Union Station,Private room,1,1.0,55,0,0,5.0,0,within an hour,100%,2016-08-31,2020-09-08,1,38.90039,-76.9877,3,60
43519930,Takoma,Entire home/apt,2,1.0,74,25,50,5.0,1,,100%,2011-10-24,2020-12-19,4,38.97845,-77.02264,1,1125
43534310,Southwest Employment Area,Entire home/apt,6,3.0,289,0,50,4.95,1,,,2016-06-02,2021-09-05,37,38.87528,-77.01149,3,60
43544281,Downtown,Entire home/apt,12,3.0,156,50,100,4.78,0,within an hour,100%,2015-10-14,2021-08-22,9,38.90622,-77.0098,3,180
43547467,Friendship Heights,Entire home/apt,6,4.0,350,100,0,5.0,0,,,2014-07-14,2021-08-21,2,38.9507,-77.09054,3,1125
43556184,Georgetown,Entire home/apt,4,2.0,250,50,50,5.0,0,within an hour,86%,2016-03-12,2021-08-29,6,38.90248,-77.06472,10,1125
43564400,Dupont Circle,Entire home/apt,2,,100,50,100,4.75,0,within a few hours,100%,2015-02-04,2021-08-22,4,38.9077,-77.04635,21,1125
43569290,Cleveland Park,Entire home/apt,5,3.0,296,50,50,4.58,1,within a few hours,95%,2016-06-28,2021-06-28,12,38.93557,-77.05387,3,365
43599969,Dupont Circle,Entire home/apt,2,1.0,132,100,100,5.0,0,a few days or more,13%,2014-01-23,2020-09-01,1,38.91636,-77.04185,3,365
43605387,Historic Anacostia,Entire home/apt,4,1.0,75,50,50,5.0,1,within a day,48%,2017-01-27,2021-07-21,10,38.86352,-76.98629,2,500
43609547,Edgewood,Entire home/apt,3,1.0,99,50,0,4.86,1,within a few hours,71%,2015-03-07,2021-09-06,14,38.91627,-77.01036,4,1125
43609872,Brightwood Park,Private room,3,2.0,85,25,25,5.0,0,,0%,2012-06-08,2020-06-02,2,38.94165,-77.03568,5,1125
43641414,Downtown,Entire home/apt,3,1.0,161,50,50,,0,within an hour,82%,2020-07-29,,0,38.90344,-77.01598,90,1125
43641770,Downtown,Entire home/apt,5,2.0,197,0,0,,0,within an hour,82%,2020-07-29,,0,38.90344,-77.01598,90,1125
43641808,Lamont Riggs,Entire home/apt,5,2.0,191,0,100,,0,within an hour,82%,2020-07-29,,0,38.95287,-77.00151,90,1125
43652954,Lamont Riggs,Entire home/apt,6,2.0,198,0,100,4.95,1,within an hour,69%,2020-06-03,2021-09-11,73,38.95571,-76.9929,2,12
43671169,Downtown,Entire home/apt,2,1.0,70,50,50,,0,,,2020-06-05,,0,38.89553,-77.02188,1,1125
43671314,Downtown,Entire home/apt,2,1.0,58,50,50,,0,,,2020-06-05,,0,38.89689,-77.01091,1,1125
43671315,Brightwood Park,Entire home/apt,2,1.0,33,50,0,,0,,,2020-06-05,,0,38.95435,-77.02327,1,1125
43671843,Downtown,Entire home/apt,2,1.0,70,50,25,,0,,,2020-06-05,,0,38.89489,-77.02171,1,1125
43676822,Kalorama Heights,Entire home/apt,2,,85,25,0,4.63,0,within an hour,96%,2019-06-19,2021-08-31,54,38.91405,-77.04683,1,30
43676824,Kalorama Heights,Entire home/apt,2,,86,0,0,4.75,0,within an hour,96%,2019-06-19,2021-09-06,92,38.91353,-77.04743,1,30
43676905,Dupont Circle,Entire home/apt,2,1.0,110,100,50,4.57,0,within an hour,96%,2019-06-19,2021-09-06,21,38.91386,-77.046,1,30
43689658,Georgetown,Entire home/apt,7,,200,50,100,4.63,0,within an hour,99%,2013-06-30,2021-05-07,8,38.91143,-77.05443,1,21
43691143,Downtown,Entire home/apt,2,1.0,58,50,0,,0,,,2020-06-06,,0,38.89642,-77.014,1,1125
43703449,Twining,Entire home/apt,2,1.0,46,25,0,4.72,0,within a day,91%,2020-06-08,2021-08-25,18,38.86993,-76.98577,1,14
43723249,Union Station,Entire home/apt,6,1.0,150,50,50,,0,,83%,2019-07-02,,0,38.90292,-77.00201,2,3
43729244,Union Station,Entire home/apt,6,2.0,135,0,50,4.29,0,within an hour,100%,2020-06-08,2021-08-29,82,38.9016,-77.00402,1,1125
43730156,Edgewood,Entire home/apt,6,2.0,130,50,50,4.93,0,within an hour,99%,2014-07-11,2021-08-22,42,38.91432,-77.01039,3,1125
43750294,Dupont Circle,Private room,4,1.0,313,50,0,4.71,0,within an hour,99%,2019-06-14,2021-08-01,7,38.90441,-77.04668,1,1125
43755799,Lamont Riggs,Entire home/apt,5,2.0,166,50,0,,0,within an hour,82%,2020-07-29,,0,38.95287,-77.00151,90,1125
43757525,Downtown,Entire home/apt,4,1.0,175,50,50,,0,within a day,100%,2016-07-05,,0,38.9023,-77.01671,1,365
43764431,Dupont Circle,Entire home/apt,2,1.0,87,0,50,5.0,0,within an hour,98%,2014-07-31,2020-09-02,5,38.90973,-77.04613,7,1125
43767520,Woodridge,Entire home/apt,9,5.0,750,100,150,5.0,1,,71%,2013-04-06,2021-07-19,6,38.93552,-76.97227,4,29
43767651,Dupont Circle,Entire home/apt,2,1.0,169,0,100,5.0,1,within an hour,100%,2018-03-06,2021-09-11,4,38.89995,-77.04038,1,1125
43767660,Dupont Circle,Entire home/apt,4,2.0,235,50,100,5.0,1,within an hour,100%,2018-03-06,2021-07-05,10,38.89921,-77.03931,1,1125
43776553,Columbia Heights,Private room,2,1.0,160,0,50,5.0,0,within an hour,33%,2018-05-19,2020-07-05,1,38.93208,-77.02199,2,10
43785004,Edgewood,Entire home/apt,2,,47,25,50,5.0,0,,,2016-05-06,2020-06-27,5,38.91576,-77.00764,2,1125
43804122,Brookland,Entire home/apt,6,3.0,145,100,0,5.0,0,,,2012-10-03,2020-08-16,1,38.93439,-76.99029,28,100
43817384,Union Station,Private room,2,1.0,110,100,100,4.89,1,within a few hours,99%,2020-06-05,2021-09-05,38,38.89647,-77.00061,1,28
43834631,Union Station,Private room,2,1.0,110,0,100,4.71,1,within a few hours,99%,2020-06-05,2021-05-31,7,38.89671,-77.00115,1,28
43842273,West End,Entire home/apt,2,1.0,187,0,0,,0,within an hour,99%,2016-12-16,,0,38.89961,-77.04997,30,1125
43848753,Southwest Employment Area,Entire home/apt,1,,137,100,0,,0,within an hour,82%,2020-07-29,,0,38.87604,-77.01457,90,1125
43848758,Southwest Employment Area,Entire home/apt,3,1.0,155,0,100,,0,within an hour,82%,2020-07-29,,0,38.87604,-77.01457,90,1125
43848761,Southwest Employment Area,Entire home/apt,5,2.0,182,100,50,,0,within an hour,82%,2020-07-29,,0,38.87604,-77.01457,90,1125
43868902,Capitol Hill,Entire home/apt,4,1.0,119,100,0,4.98,0,within an hour,96%,2018-04-12,2021-09-12,43,38.89024,-76.99929,2,60
43871504,Brightwood Park,Entire home/apt,2,1.0,95,50,0,4.74,0,within an hour,78%,2014-11-27,2021-09-06,19,38.95168,-77.02327,3,15
43884836,Capitol Hill,Entire home/apt,4,1.0,165,0,100,4.97,1,within an hour,86%,2013-05-10,2021-09-04,39,38.8883,-76.99515,1,40
43888344,Downtown,Entire home/apt,2,1.0,145,0,100,4.0,0,within an hour,99%,2016-12-16,2021-01-24,1,38.90034,-77.01665,30,1125
43913437,Shaw,Entire home/apt,4,2.0,99,50,0,2.0,0,,,2016-04-27,2020-08-31,1,38.90849,-77.02704,30,1125
43923337,Takoma,Entire home/apt,5,3.0,89,50,0,4.0,0,within an hour,97%,2015-09-23,2021-08-16,8,38.95707,-77.01332,3,1125
43931329,River Terrace,Private room,2,1.0,95,25,25,4.75,0,within an hour,96%,2017-03-31,2021-08-08,4,38.88683,-76.94899,4,1125
43939342,Brightwood Park,Entire home/apt,4,,79,0,0,4.91,1,within a day,92%,2013-06-05,2021-09-12,55,38.93883,-77.02895,1,15
43944293,Southwest Employment Area,Entire home/apt,3,1.0,142,100,100,,0,within an hour,82%,2020-07-29,,0,38.87604,-77.01457,90,1125
43950218,West End,Entire home/apt,3,,78,50,50,4.74,0,within an hour,95%,2015-09-14,2021-09-02,85,38.90377,-77.05093,1,1125
43957570,West End,Private room,4,,145,0,0,4.17,0,within an hour,99%,2019-06-05,2021-09-01,6,38.8994,-77.05246,1,28
43982311,Capitol Hill,Entire home/apt,2,1.0,82,0,25,4.97,1,within an hour,97%,2015-03-08,2021-08-07,35,38.88938,-77.00071,12,28
44004664,Georgetown,Entire home/apt,5,3.0,690,250,0,5.0,0,within an hour,96%,2009-05-18,2021-05-17,2,38.91243,-77.06064,7,1125
44018970,River Terrace,Private room,1,1.0,35,50,25,,0,,,2015-08-31,,0,38.8939,-76.9559,30,90
44027269,Shaw,Private room,1,1.0,61,50,25,1.0,0,within a day,37%,2019-09-13,2021-07-17,1,38.91309,-77.03041,30,180
44063339,West End,Private room,2,,145,0,100,3.5,0,within an hour,99%,2019-06-05,2020-08-29,2,38.89911,-77.05352,1,28
44063379,West End,Private room,4,,155,100,100,4.63,0,within an hour,99%,2019-06-05,2021-08-27,8,38.89969,-77.05398,1,28
44063409,West End,Private room,3,,155,100,100,4.6,0,within an hour,99%,2019-06-05,2021-08-08,10,38.90111,-77.05281,1,28
44063470,West End,Private room,4,1.0,195,100,0,4.67,0,within an hour,99%,2019-06-05,2021-02-14,3,38.90101,-77.05384,1,28
44065493,Howard University,Entire home/apt,3,1.0,85,50,0,5.0,0,,100%,2016-03-30,2020-08-30,4,38.91869,-77.03153,3,10
44071868,Columbia Heights,Entire home/apt,7,4.0,134,100,0,3.0,0,,50%,2011-09-08,2020-07-27,2,38.93222,-77.02173,3,365
44088653,Takoma,Private room,1,1.0,46,50,0,,0,within a few hours,74%,2016-12-06,,0,38.96783,-77.02692,60,190
44119414,Congress Heights,Entire home/apt,2,1.0,70,25,25,4.69,0,within an hour,100%,2017-11-03,2021-09-06,48,38.82632,-77.01115,2,365
44119683,Union Station,Private room,2,1.0,89,25,25,4.89,1,within an hour,100%,2015-08-05,2021-09-16,18,38.89552,-77.00137,1,1125
44119904,Union Station,Private room,4,1.0,99,0,50,4.96,1,within an hour,100%,2015-08-05,2021-09-14,25,38.8975,-77.00259,1,1125
44120058,Union Station,Private room,4,1.0,119,0,100,4.89,1,within an hour,100%,2015-08-05,2021-09-06,18,38.896,-77.00292,1,1125
44120917,Georgetown,Entire home/apt,3,1.0,110,100,0,4.0,0,within an hour,85%,2012-12-03,2021-06-16,3,38.9099,-77.05491,2,1125
44132992,Douglas,Entire home/apt,10,4.0,325,100,100,4.71,0,within an hour,71%,2015-05-08,2021-08-29,14,38.84521,-76.97528,3,1125
44138643,Brightwood Park,Private room,2,1.0,37,0,25,5.0,0,,,2014-05-23,2020-08-31,1,38.94192,-77.02293,7,1125
44147355,Kalorama Heights,Entire home/apt,2,1.0,126,50,50,,0,within an hour,99%,2016-12-16,,0,38.9158,-77.04389,30,1125
44151964,Union Station,Private room,16,1.0,500,0,100,,0,a few days or more,88%,2013-04-02,,0,38.89925,-76.9897,1,1125
44153997,West End,Private room,4,1.0,575,100,0,,0,,,2020-07-07,,0,38.90602,-77.05048,2,1125
44154745,Edgewood,Entire home/apt,2,1.0,105,50,100,5.0,1,,100%,2011-01-29,2020-10-29,3,38.91517,-77.01238,14,1125
44167673,Cathedral Heights,Entire home/apt,6,3.0,190,100,0,4.11,0,within a few hours,62%,2017-03-08,2021-08-27,19,38.92006,-77.07607,3,30
44195106,Brookland,Entire home/apt,8,4.0,307,50,50,4.89,0,within an hour,100%,2017-03-19,2021-08-29,44,38.92718,-76.97882,3,1125
44195935,Deanwood,Entire home/apt,2,1.0,89,50,0,5.0,1,within a day,79%,2020-07-12,2021-06-16,8,38.90698,-76.93635,2,1125
44206370,Capitol Hill,Entire home/apt,2,1.0,145,50,100,4.93,1,within an hour,98%,2012-08-28,2021-09-07,69,38.891,-76.99004,1,10
44207610,Capitol Hill,Entire home/apt,4,1.0,121,0,50,,0,within an hour,99%,2015-07-29,,0,38.88283,-76.99874,30,365
44207611,Capitol Hill,Entire home/apt,4,1.0,95,50,50,5.0,0,within an hour,99%,2015-07-29,2021-01-02,1,38.88261,-77.00015,30,365
44207617,Capitol Hill,Entire home/apt,4,1.0,226,100,100,5.0,0,within an hour,99%,2015-07-29,2021-05-22,1,38.88281,-76.99891,30,365
44211888,Capitol Hill,Entire home/apt,6,3.0,160,100,100,5.0,1,within a few hours,34%,2013-01-09,2020-08-30,2,38.88127,-77.00091,30,1125
44223406,Union Station,Private room,1,1.0,47,0,25,,0,within a day,37%,2019-09-13,,0,38.89519,-76.98817,30,180
44227563,Edgewood,Entire home/apt,4,2.0,157,50,50,4.83,0,within an hour,63%,2020-01-16,2021-08-25,6,38.91577,-77.00801,5,23
44248232,Shaw,Entire home/apt,2,1.0,115,0,50,4.75,0,a few days or more,43%,2018-06-19,2021-06-12,4,38.90571,-77.02572,4,1125
44254710,Brookland,Private room,1,2.0,45,25,50,5.0,0,within an hour,100%,2013-01-30,2021-07-03,2,38.92061,-76.98664,3,1125
44270919,Dupont Circle,Entire home/apt,2,1.0,145,0,0,5.0,0,within an hour,96%,2009-05-18,2021-04-18,2,38.90887,-77.04636,3,365
44272586,Mayfair,Entire home/apt,8,5.0,250,100,0,4.92,1,within an hour,99%,2016-04-16,2021-06-27,24,38.8982,-76.94174,2,1125
44273743,Union Station,Private room,1,1.0,66,25,50,,0,within a day,37%,2019-09-13,,0,38.89404,-76.99642,30,180
44278817,Brookland,Private room,2,1.0,39,50,50,5.0,1,within an hour,100%,2012-10-01,2020-08-23,1,38.93219,-76.98728,150,151
44280292,Dupont Circle,Private room,2,1.0,660,400,100,,1,within an hour,100%,2018-03-06,,0,38.90081,-77.04077,1,1125
44280306,West End,Private room,2,1.0,660,250,100,,1,within an hour,100%,2018-03-06,,0,38.89923,-77.041,1,365
44280313,West End,Private room,4,2.0,736,100,150,,1,within an hour,100%,2018-03-06,,0,38.8989,-77.04144,1,365
44280326,Dupont Circle,Private room,4,2.0,755,400,50,,1,within an hour,100%,2018-03-06,,0,38.90102,-77.03997,1,1125
44323753,Capitol View,Entire home/apt,4,3.0,265,50,100,4.89,0,within a few hours,75%,2020-05-18,2021-06-27,27,38.87789,-76.93791,1,28
44340698,Capitol View,Private room,2,1.0,60,50,50,5.0,0,within a few hours,100%,2016-06-30,2021-07-17,2,38.88613,-76.92623,2,30
44358208,Capitol View,Private room,2,1.0,55,50,25,5.0,0,within a few hours,100%,2016-06-30,2021-07-05,1,38.88744,-76.92576,1,1125
44377518,Capitol Hill,Entire home/apt,4,1.0,102,50,100,4.5,0,within an hour,88%,2017-11-07,2021-01-28,4,38.88863,-76.98208,2,1125
44378548,Sheridan,Entire home/apt,6,3.0,352,50,100,5.0,0,within a few hours,93%,2015-01-20,2021-08-23,5,38.86188,-76.99022,2,21
44378904,Ivy City,Entire home/apt,8,3.0,257,50,0,4.79,0,within an hour,100%,2015-10-14,2021-08-29,19,38.90506,-76.98267,3,180
44380863,Columbia Heights,Entire home/apt,2,1.0,88,50,25,,0,within an hour,88%,2016-03-28,,0,38.92824,-77.02658,30,365
44389677,Historic Anacostia,Entire home/apt,2,1.0,75,0,0,5.0,0,,50%,2012-12-18,2021-01-17,2,38.86299,-76.98801,1,30
44404577,Dupont Circle,Private room,2,1.0,86,50,50,5.0,0,within a day,60%,2012-05-17,2021-09-05,5,38.91596,-77.0375,3,30
44405864,Ivy City,Entire home/apt,6,2.0,200,100,0,4.8,0,,,2017-01-09,2021-09-05,20,38.9073,-76.98816,2,1125
44406768,Dupont Circle,Entire home/apt,5,2.0,166,0,0,4.83,0,within a few hours,71%,2014-03-08,2021-06-08,6,38.91341,-77.04615,30,1125
44410205,Columbia Heights,Private room,2,1.0,40,25,0,4.61,0,within an hour,100%,2008-12-28,2021-07-05,23,38.92869,-77.03836,1,30
44410630,Columbia Heights,Private room,2,1.0,40,25,50,4.25,0,within an hour,100%,2008-12-28,2021-08-28,8,38.92958,-77.03745,1,30
44426051,Capitol Hill,Private room,1,1.0,57,0,0,,0,within a day,37%,2019-09-13,,0,38.88375,-76.99359,30,180
44432775,Eastland Gardens,Private room,1,1.0,50,25,25,,0,a few days or more,0%,2020-06-24,,0,38.90691,-76.94512,6,1125
44433099,Brightwood Park,Private room,1,1.0,169,50,50,4.0,0,within a few hours,100%,2013-02-26,2021-07-01,2,38.93912,-77.03322,1,30
44433757,Capitol Hill,Entire home/apt,2,,99,25,0,4.8,0,,,2015-06-26,2021-08-12,10,38.89109,-77.00218,7,60
44433902,Eastland Gardens,Private room,1,1.0,40,25,0,4.2,0,within an hour,92%,2013-04-30,2021-07-23,5,38.90734,-76.94517,7,1125
44446496,Capitol View,Private room,2,1.0,65,0,0,,0,within a few hours,100%,2016-06-30,,0,38.88638,-76.92595,1,1125
44449809,Shaw,Entire home/apt,4,2.0,250,50,50,4.94,1,within an hour,100%,2015-06-27,2021-05-02,18,38.91112,-77.02049,2,1125
44450882,Shaw,Entire home/apt,4,1.0,71,50,0,1.0,0,,100%,2015-03-29,2020-09-09,1,38.90652,-77.02697,14,1125
44465992,Shaw,Entire home/apt,4,2.0,145,100,100,4.56,0,within an hour,99%,2017-04-22,2021-08-28,18,38.91355,-77.03177,2,1125
44470980,Capitol View,Private room,2,1.0,55,0,50,,0,within a few hours,100%,2016-06-30,,0,38.88591,-76.92559,1,1125
44483573,Howard University,Private room,2,1.0,51,50,0,5.0,0,within an hour,97%,2015-09-23,2020-08-30,1,38.92675,-77.02243,2,1125
44485729,Howard University,Entire home/apt,2,1.0,106,0,0,4.85,1,within an hour,94%,2015-10-15,2021-08-29,26,38.91552,-77.02571,1,365
44506423,Mayfair,Entire home/apt,2,1.0,90,25,50,5.0,0,a few days or more,63%,2018-11-23,2021-01-03,1,38.89646,-76.94102,3,32
44517251,Capitol Hill,Entire home/apt,2,1.0,125,0,50,4.9,0,within an hour,93%,2019-06-24,2021-09-12,10,38.89166,-76.99296,2,30
44518935,Capitol Hill,Entire home/apt,4,1.0,95,50,0,,0,,,2011-12-23,,0,38.89135,-76.98722,3,1125
44519337,Shaw,Entire home/apt,3,,120,50,100,4.59,0,within an hour,99%,2017-04-22,2021-08-14,22,38.91223,-77.03224,2,1125
44519347,Shaw,Entire home/apt,4,2.0,139,0,100,4.53,0,within an hour,99%,2017-04-22,2021-08-12,17,38.91214,-77.03036,2,1125
44519348,Shaw,Entire home/apt,2,,120,0,50,4.85,0,within an hour,99%,2017-04-22,2021-09-01,20,38.91212,-77.03077,2,1125
44521112,Edgewood,Entire home/apt,4,1.0,86,50,50,4.92,1,within an hour,99%,2017-07-25,2021-09-07,71,38.91837,-77.01247,1,30
44521751,Dupont Circle,Private room,2,1.0,79,50,25,5.0,0,within a day,60%,2012-05-17,2021-08-03,4,38.91536,-77.03728,3,1125
44531025,Ivy City,Entire home/apt,3,2.0,200,0,50,,0,within an hour,100%,2012-10-05,,0,38.91525,-76.98401,1,1125
44533310,Capitol Hill,Entire home/apt,2,1.0,120,100,100,4.91,1,within an hour,93%,2013-11-21,2021-09-06,11,38.8839,-76.9901,5,90
44539302,Lamont Riggs,Entire home/apt,5,3.0,104,100,100,4.84,1,within an hour,92%,2013-10-24,2021-09-04,45,38.96808,-77.01101,1,1125
44559749,Capitol Hill,Entire home/apt,2,,95,0,0,4.92,1,within an hour,90%,2020-08-04,2021-09-03,25,38.8843,-76.99158,2,190
44559920,Dupont Circle,Entire home/apt,2,1.0,121,0,100,4.93,1,within an hour,100%,2020-07-27,2021-09-16,30,38.91328,-77.04234,2,1125
44595032,Dupont Circle,Entire home/apt,2,1.0,122,100,0,4.79,1,within an hour,100%,2020-07-27,2021-09-13,34,38.91481,-77.04034,2,1125
44597062,Dupont Circle,Entire home/apt,3,1.0,134,50,0,5.0,0,within a few hours,71%,2014-03-08,2021-09-01,4,38.91308,-77.04646,75,1125
44613458,Capitol Hill,Entire home/apt,7,3.0,390,100,100,5.0,0,within an hour,96%,2009-05-18,2021-02-10,2,38.88184,-77.00634,7,365
44616279,Lamont Riggs,Entire home/apt,5,2.0,158,50,0,,0,within an hour,82%,2020-07-29,,0,38.95287,-77.00151,90,365
44616360,Columbia Heights,Entire home/apt,6,3.0,195,100,100,5.0,0,,78%,2014-03-09,2021-04-02,7,38.93122,-77.02554,3,1125
44622740,Columbia Heights,Entire home/apt,2,1.0,100,50,0,,0,within a day,18%,2014-11-02,,0,38.92335,-77.03053,15,150
44646998,Brookland,Entire home/apt,4,1.0,97,0,25,5.0,0,within an hour,93%,2014-04-16,2021-08-12,7,38.93337,-76.99294,3,30
44661158,Edgewood,Entire home/apt,5,2.0,300,100,0,,0,,,2015-08-05,,0,38.92745,-77.00743,2,3
44666220,Shaw,Entire home/apt,3,1.0,121,50,0,4.84,0,within an hour,99%,2017-04-22,2021-03-27,19,38.91313,-77.03029,2,1125
44666226,Shaw,Entire home/apt,3,1.0,121,100,0,4.36,0,within an hour,99%,2017-04-22,2021-08-23,14,38.91194,-77.03018,2,1125
44674000,Dupont Circle,Entire home/apt,6,3.0,331,100,100,4.92,1,within an hour,99%,2016-09-11,2021-09-12,12,38.91441,-77.04229,3,30
44678950,Takoma,Entire home/apt,6,3.0,250,100,50,4.67,1,within a day,72%,2013-02-07,2021-09-07,3,38.97112,-77.02392,4,365
44683319,Union Station,Entire home/apt,6,2.0,192,100,100,4.79,1,within an hour,96%,2020-07-29,2021-08-24,39,38.90064,-76.98909,2,30
44697615,Union Station,Entire home/apt,7,2.0,200,50,50,4.6,0,within an hour,84%,2014-04-20,2021-08-29,15,38.90247,-76.99159,3,1125
44700488,Dupont Circle,Entire home/apt,2,1.0,283,0,50,4.92,1,,,2011-04-06,2021-08-14,26,38.91209,-77.03809,30,1000
44702772,Dupont Circle,Entire home/apt,4,1.0,139,50,0,4.89,0,within an hour,99%,2015-07-29,2021-09-13,35,38.90818,-77.03506,2,365
44740522,Cleveland Park,Private room,1,1.0,52,0,25,,0,within a day,37%,2019-09-13,,0,38.9263,-77.05155,30,180
44743616,Union Station,Entire home/apt,4,1.0,108,100,50,4.5,0,within an hour,84%,2014-04-20,2020-10-11,2,38.90211,-76.9919,2,1125
44750418,Congress Heights,Entire home/apt,4,,55,0,25,,0,within an hour,66%,2019-09-06,,0,38.82561,-76.99927,1,1125
44800087,Union Station,Entire home/apt,16,4.0,332,0,50,4.75,0,within an hour,98%,2018-04-18,2021-08-29,16,38.90245,-76.99223,3,308
44815390,River Terrace,Private room,1,1.0,58,50,0,,0,within a day,50%,2017-08-20,,0,38.89132,-76.95912,2,1125
44823577,Historic Anacostia,Entire home/apt,14,4.0,320,0,50,4.0,0,within a few hours,53%,2018-01-12,2021-08-10,2,38.86199,-76.98066,5,999
44823815,Sheridan,Entire home/apt,14,4.0,320,0,100,4.78,0,within a few hours,53%,2018-01-12,2021-08-22,9,38.85533,-76.98926,5,999
