Patron Type,Age Range,Home Library,Active Date,Checkouts,Renewals,Notice Preference,Year Patron Registered,Outside of County
ADULT,60 to 64 years,Bayview/Linda Brooks-Burton,2016-07-01,6,0,email,2013,False
ADULT,45 to 54 years,Chinatown,2016-06-01,598,729,email,2003,True
ADULT,20 to 24 years,Main Library,2016-06-01,2,0,email,2016,False
SENIOR,75 years and over,Presidio,2016-03-01,77,110,email,2006,False
JUVENILE,0 to 9 years,Western Addition,2016-06-01,282,101,email,2009,False
JUVENILE,0 to 9 years,Main Library,2014-05-01,5,0,email,2014,True
WELCOME,25 to 34 years,Main Library,,0,0,email,2015,False
ADULT,60 to 64 years,Western Addition,2016-06-01,13,24,phone,2015,False
YOUNG ADULT,10 to 19 years,Western Addition,2015-06-01,49,32,print,2011,False
ADULT,35 to 44 years,Western Addition,2015-02-01,151,115,email,2005,False
YOUNG ADULT,10 to 19 years,Main Library,,0,0,email,2014,True
ADULT,25 to 34 years,Presidio,2014-01-01,23,23,email,2011,False
ADULT,25 to 34 years,Mission Bay,2012-12-01,19,13,email,2011,False
ADULT,35 to 44 years,Main Library,2015-03-01,60,5,email,2012,False
ADULT,25 to 34 years,Main Library,,0,0,email,2014,False
ADULT,35 to 44 years,Noe Valley/Sally Brunn,2014-01-01,672,63,email,2008,False
SENIOR,65 to 74 years,Glen Park,2016-07-01,422,648,email,2003,False
SENIOR,65 to 74 years,Potrero,2016-07-01,103,145,email,2006,True
ADULT,45 to 54 years,Main Library,2016-07-01,1146,851,email,2003,False
SENIOR,75 years and over,North Beach,2016-07-01,1009,146,phone,2009,False
ADULT,55 to 59 years,Anza,2016-07-01,667,47,email,2003,False
ADULT,35 to 44 years,North Beach,2015-12-01,76,55,email,2013,False
ADULT,25 to 34 years,Park,2016-03-01,147,65,email,2011,False
JUVENILE,0 to 9 years,Richmond,2014-12-01,41,1,email,2014,False
SENIOR,65 to 74 years,Sunset,2015-08-01,23,0,phone,2010,False
YOUNG ADULT,10 to 19 years,Main Library,,0,0,email,2014,True
JUVENILE,10 to 19 years,Ortega,2015-09-01,847,141,phone,2010,False
ADULT,55 to 59 years,Golden Gate Valley,,0,0,email,2012,False
ADULT,10 to 19 years,Main Library,,0,0,email,2013,True
SENIOR,65 to 74 years,Richmond,2016-07-01,4,0,email,2014,False
ADULT,35 to 44 years,Main Library,2013-11-01,1,3,email,2013,True
ADULT,45 to 54 years,Mission Bay,,0,0,email,2015,True
JUVENILE,0 to 9 years,Presidio,2015-05-01,126,21,email,2013,False
ADULT,20 to 24 years,Ingleside,2016-05-01,15,0,phone,2014,True
JUVENILE,10 to 19 years,Excelsior,2016-07-01,30,1,email,2012,False
ADULT,45 to 54 years,Main Library,,0,0,email,2007,True
ADULT,25 to 34 years,Main Library,2014-01-01,3,0,email,2013,False
JUVENILE,10 to 19 years,Glen Park,2013-07-01,429,141,email,2006,False
ADULT,55 to 59 years,Main Library,,0,0,email,2007,True
ADULT,25 to 34 years,Mission Bay,2014-08-01,1,0,email,2014,False
ADULT,55 to 59 years,Ingleside,2014-04-01,4,0,email,2013,False
YOUNG ADULT,10 to 19 years,Excelsior,2015-08-01,410,24,phone,2008,False
ADULT,25 to 34 years,Main Library,,0,0,email,2015,False
SENIOR,65 to 74 years,Richmond,2016-05-01,104,3,print,2003,False
JUVENILE,10 to 19 years,Ortega,2016-07-01,780,639,email,2007,False
ADULT,45 to 54 years,Marina,2016-07-01,832,838,email,2003,False
ADULT,45 to 54 years,Main Library,2016-07-01,1372,887,email,2003,False
ADULT,25 to 34 years,Main Library,,0,0,email,2016,False
JUVENILE,10 to 19 years,Excelsior,2014-06-01,3,0,print,2014,False
ADULT,35 to 44 years,Mission,,0,0,email,2012,True
JUVENILE,0 to 9 years,Sunset,2016-07-01,346,6,email,2012,False
ADULT,45 to 54 years,Noe Valley/Sally Brunn,2016-07-01,298,152,email,2003,False
ADULT,25 to 34 years,Main Library,2014-01-01,9,0,email,2013,False
ADULT,45 to 54 years,Main Library,2013-06-01,59,9,print,2003,False
SENIOR,75 years and over,Chinatown,2015-01-01,74,0,phone,2009,False
ADULT,55 to 59 years,Bayview/Linda Brooks-Burton,2016-07-01,42,14,email,2007,False
ADULT,35 to 44 years,Main Library,2015-08-01,3,0,email,2015,False
ADULT,25 to 34 years,Main Library,2015-01-01,112,43,email,2007,False
SENIOR,65 to 74 years,Parkside,2016-06-01,117,2,phone,2003,False
ADULT,35 to 44 years,Main Library,2011-10-01,7,2,email,2006,False
ADULT,35 to 44 years,Mission,2013-04-01,33,0,email,2003,False
ADULT,35 to 44 years,Main Library,,0,0,email,2015,False
ADULT,25 to 34 years,Main Library,2014-06-01,1,0,email,2014,False
ADULT,55 to 59 years,Main Library,2016-01-01,59,91,email,2010,False
WELCOME,20 to 24 years,Main Library,2015-12-01,4,2,phone,2013,False
JUVENILE,0 to 9 years,Main Library,2016-07-01,20,3,email,2014,False
YOUNG ADULT,10 to 19 years,Ortega,2016-03-01,1090,99,email,2003,False
JUVENILE,0 to 9 years,Mission Bay,2016-07-01,151,0,email,2014,False
ADULT,25 to 34 years,Parkside,2015-11-01,38,0,email,2008,False
JUVENILE,0 to 9 years,Ortega,2016-07-01,29,5,email,2015,False
ADULT,35 to 44 years,Mission,2014-03-01,0,0,phone,2014,False
ADULT,20 to 24 years,Main Library,2016-07-01,3,6,email,2016,True
WELCOME,65 to 74 years,Presidio,,0,0,email,2015,False
WELCOME,35 to 44 years,Chinatown,2013-10-01,1,0,email,2013,False
ADULT,35 to 44 years,Main Library,2014-12-01,4,8,email,2014,False
ADULT,20 to 24 years,Main Library,2012-08-01,1,0,email,2012,True
YOUNG ADULT,10 to 19 years,Ingleside,2016-07-01,2132,41,email,2006,False
ADULT,60 to 64 years,Main Library,2013-12-01,197,243,print,2003,False
ADULT,35 to 44 years,North Beach,2015-09-01,188,223,email,2003,False
JUVENILE,10 to 19 years,Chinatown,2015-06-01,46,8,email,2014,False
ADULT,20 to 24 years,North Beach,,0,0,email,2014,False
ADULT,45 to 54 years,Glen Park,2014-07-01,118,175,email,2003,False
ADULT,10 to 19 years,Chinatown,2013-08-01,62,2,email,2005,False
ADULT,25 to 34 years,Main Library,,0,0,email,2015,True
ADULT,25 to 34 years,Mission Bay,,0,0,email,2013,False
ADULT,45 to 54 years,Main Library,2011-01-01,19,65,email,2003,True
YOUNG ADULT,10 to 19 years,Excelsior,2016-06-01,53,61,print,2005,False
YOUNG ADULT,10 to 19 years,Portola,2016-07-01,1065,14,email,2005,False
JUVENILE,0 to 9 years,Anza,2016-05-01,99,91,print,2015,False
WELCOME,25 to 34 years,Main Library,2013-07-01,1,0,phone,2011,False
ADULT,35 to 44 years,Sunset,2014-12-01,41,27,email,2003,False
YOUNG ADULT,10 to 19 years,Mission,2013-12-01,252,40,phone,2007,False
ADULT,35 to 44 years,Main Library,2014-06-01,13,0,email,2014,False
ADULT,25 to 34 years,West Portal,2013-07-01,3,2,email,2013,False
ADULT,25 to 34 years,Presidio,2016-06-01,31,57,email,2015,True
ADULT,55 to 59 years,West Portal,2016-07-01,235,429,email,2003,False
JUVENILE,10 to 19 years,Sunset,2016-07-01,1541,532,email,2007,False
SENIOR,75 years and over,Main Library,2016-05-01,756,71,phone,2003,False
ADULT,60 to 64 years,Chinatown,2016-03-01,239,199,phone,2006,False
ADULT,45 to 54 years,Park,2015-11-01,191,62,email,2003,False
ADULT,35 to 44 years,Richmond,2012-10-01,13,0,email,2004,True
ADULT,60 to 64 years,Western Addition,2013-03-01,1,0,email,2013,True
ADULT,45 to 54 years,Main Library,2015-01-01,12,8,email,2010,True
YOUNG ADULT,10 to 19 years,Park,2016-05-01,51,1,phone,2007,False
ADULT,35 to 44 years,Richmond,2013-05-01,33,8,email,2009,False
ADULT,20 to 24 years,Main Library,2015-10-01,5,0,email,2015,False
ADULT,35 to 44 years,Ortega,2014-07-01,18,3,email,2010,False
ADULT,55 to 59 years,Park,2014-04-01,19,0,email,2014,False
JUVENILE,0 to 9 years,Richmond,,0,0,email,2013,False
ADULT,45 to 54 years,Main Library,,0,0,email,2016,True
SENIOR,65 to 74 years,Merced,2015-12-01,15,9,phone,2015,True
JUVENILE,0 to 9 years,Potrero,2015-08-01,8,0,email,2015,False
ADULT,20 to 24 years,Main Library,2013-07-01,39,5,email,2010,False
JUVENILE,0 to 9 years,Mission Bay,2016-03-01,184,1,phone,2013,False
WELCOME,25 to 34 years,Main Library,2015-07-01,2,1,email,2014,True
ADULT,45 to 54 years,Main Library,,0,0,email,2016,False
YOUNG ADULT,10 to 19 years,Main Library,,0,0,email,2014,True
ADULT,45 to 54 years,Ingleside,2014-04-01,119,5,phone,2012,False
ADULT,65 to 74 years,Portola,,0,0,phone,2014,False
ADULT,45 to 54 years,Glen Park,2016-04-01,314,220,email,2007,False
ADULT,60 to 64 years,Main Library,2016-04-01,448,13,phone,2004,False
ADULT,35 to 44 years,Richmond,2014-09-01,9,0,email,2009,False
ADULT,25 to 34 years,Western Addition,,0,0,email,2014,False
SENIOR,65 to 74 years,Richmond,2009-12-01,119,4,phone,2003,False
ADULT,35 to 44 years,Portola,2015-01-01,42,1,email,2013,False
ADULT,25 to 34 years,Main Library,,0,0,print,2013,True
JUVENILE,10 to 19 years,Ortega,2014-10-01,6,0,email,2012,False
SENIOR,65 to 74 years,Main Library,2014-02-01,0,0,email,2013,True
ADULT,35 to 44 years,Richmond,,0,0,email,2015,False
SENIOR,65 to 74 years,Western Addition,2015-09-01,7,1,email,2013,False
ADULT,55 to 59 years,Bayview/Linda Brooks-Burton,2015-06-01,3,0,email,2014,False
ADULT,65 to 74 years,Main Library,2016-07-01,724,189,email,2003,False
ADULT,25 to 34 years,Main Library,2014-03-01,510,57,email,2011,False
SENIOR,55 to 59 years,Parkside,2016-06-01,27,4,email,2015,False
YOUNG ADULT,10 to 19 years,Main Library,2015-07-01,97,6,phone,2009,False
JUVENILE,0 to 9 years,Park,,0,0,email,2015,False
JUVENILE,10 to 19 years,Western Addition,,0,0,email,2015,False
ADULT,25 to 34 years,Mission,2016-07-01,209,150,email,2003,False
ADULT,45 to 54 years,Chinatown,2011-07-01,25,11,email,2011,False
ADULT,25 to 34 years,Ingleside,2012-05-01,17,0,email,2010,True
ADULT,45 to 54 years,Parkside,2016-07-01,2347,365,phone,2003,True
YOUNG ADULT,10 to 19 years,Noe Valley/Sally Brunn,2016-07-01,102,14,email,2003,False
ADULT,25 to 34 years,Parkside,2015-12-01,7,0,email,2015,False
ADULT,25 to 34 years,Mission Bay,,0,0,email,2014,False
ADULT,25 to 34 years,Potrero,,0,0,email,2015,False
ADULT,45 to 54 years,Main Library,2013-04-01,11,0,email,2008,False
ADULT,35 to 44 years,Western Addition,2016-01-01,557,7,email,2010,False
ADULT,25 to 34 years,Main Library,,0,0,email,2012,False
ADULT,25 to 34 years,Main Library,2013-09-01,3,2,print,2009,False
ADULT,25 to 34 years,Portola,2013-04-01,2,1,email,2013,False
ADULT,25 to 34 years,Park,2016-07-01,34,12,email,2015,False
JUVENILE,0 to 9 years,Merced,2016-07-01,271,46,email,2015,False
SENIOR,65 to 74 years,Main Library,2016-07-01,54,13,phone,2003,False
JUVENILE,0 to 9 years,Golden Gate Valley,2016-07-01,3,0,email,2016,False
FRIENDS FOR LIFE,35 to 44 years,Unknown,2014-03-01,134,190,email,2006,False
ADULT,25 to 34 years,Main Library,,0,0,email,2012,True
ADULT,55 to 59 years,Main Library,2016-06-01,45,9,email,2003,False
SENIOR,65 to 74 years,Main Library,2015-09-01,644,418,phone,2003,True
ADULT,20 to 24 years,Parkside,2013-11-01,43,8,email,2003,False
ADULT,35 to 44 years,Eureka Valley/Harvey Milk Memorial,2016-04-01,286,132,email,2010,False
ADULT,25 to 34 years,Main Library,2015-04-01,5,13,email,2014,False
ADULT,60 to 64 years,Western Addition,2016-07-01,1471,123,email,2009,True
JUVENILE,0 to 9 years,Bernal Heights,2016-04-01,23,0,email,2014,False
ADULT,45 to 54 years,Main Library,2015-06-01,47,0,email,2013,False
ADULT,25 to 34 years,Noe Valley/Sally Brunn,2016-04-01,4,6,email,2015,False
JUVENILE,10 to 19 years,Mission,2015-07-01,8,0,phone,2015,False
ADULT,35 to 44 years,Main Library,2016-04-01,0,0,print,2016,True
ADULT,20 to 24 years,Visitacion Valley,2016-03-01,3,2,email,2015,False
JUVENILE,10 to 19 years,Mission,2016-05-01,43,1,phone,2013,False
JUVENILE,10 to 19 years,Marina,2016-03-01,1292,130,email,2007,False
TEACHER CARD,25 to 34 years,Portola,2016-06-01,41,1,print,2015,False
ADULT,35 to 44 years,Main Library,2014-05-01,98,1,email,2012,True
JUVENILE,10 to 19 years,Potrero,2015-09-01,52,0,phone,2012,False
ADULT,45 to 54 years,Golden Gate Valley,2015-03-01,1,0,email,2015,False
ADULT,60 to 64 years,Portola,2013-08-01,11,0,email,2008,False
ADULT,25 to 34 years,Main Library,2015-09-01,3,0,phone,2014,False
JUVENILE,10 to 19 years,Sunset,2015-03-01,7,0,email,2011,False
ADULT,25 to 34 years,Parkside,2016-04-01,1,0,email,2016,False
JUVENILE,0 to 9 years,Visitacion Valley,2016-07-01,246,7,email,2014,False
ADULT,25 to 34 years,Excelsior,2016-07-01,21,19,email,2003,False
ADULT,45 to 54 years,Mission Bay,,0,0,email,2015,True
WELCOME,25 to 34 years,Main Library,2016-06-01,1,0,email,2016,False
ADULT,25 to 34 years,Marina,2013-11-01,4,4,email,2010,True
YOUNG ADULT,10 to 19 years,Bayview/Linda Brooks-Burton,2013-10-01,7,0,email,2013,False
ADULT,45 to 54 years,Main Library,2015-04-01,1,3,email,2008,True
ADULT,25 to 34 years,Main Library,2014-04-01,10,0,email,2014,False
ADULT,35 to 44 years,Ortega,2013-11-01,40,1,phone,2012,False
SENIOR,75 years and over,Noe Valley/Sally Brunn,2016-04-01,40,1,email,2008,False
ADULT,20 to 24 years,Excelsior,,0,0,phone,2014,False
ADULT,10 to 19 years,Richmond,2014-12-01,142,47,email,2013,True
ADULT,55 to 59 years,Ortega,2016-04-01,913,244,email,2003,False
JUVENILE,10 to 19 years,Richmond,2014-05-01,88,1,phone,2009,True
SENIOR,75 years and over,Sunset,2015-01-01,92,46,email,2004,False
ADULT,35 to 44 years,Ingleside,2015-09-01,40,4,email,2012,False
ADULT,60 to 64 years,Ortega,2015-08-01,97,0,email,2011,False
JUVENILE,0 to 9 years,Main Library,2014-02-01,81,0,phone,2013,False
ADULT,35 to 44 years,Excelsior,2014-05-01,102,14,phone,2014,False
ADULT,35 to 44 years,Chinatown,2013-05-01,10,0,email,2006,False
YOUNG ADULT,10 to 19 years,Mission,2013-10-01,13,0,print,2005,False
YOUNG ADULT,10 to 19 years,Main Library,,0,0,email,2015,True
ADULT,35 to 44 years,Main Library,2016-07-01,629,313,email,2006,True
SENIOR,65 to 74 years,Potrero,2016-07-01,200,11,email,2011,True
JUVENILE,0 to 9 years,Ortega,2015-10-01,82,14,email,2011,False
ADULT,45 to 54 years,Park,2010-12-01,135,87,email,2003,True
ADULT,25 to 34 years,Mission,2016-02-01,162,105,email,2010,False
ADULT,25 to 34 years,Main Library,2016-07-01,145,10,email,2015,False
ADULT,35 to 44 years,Parkside,2012-08-01,0,0,email,2011,False
JUVENILE,10 to 19 years,North Beach,2016-02-01,175,84,email,2010,False
JUVENILE,0 to 9 years,West Portal,2016-05-01,4,0,print,2016,False
ADULT,35 to 44 years,Park,2014-04-01,19,6,email,2013,False
SENIOR,65 to 74 years,Main Library,2015-08-01,19,0,email,2003,False
ADULT,35 to 44 years,Main Library,2014-06-01,316,179,email,2012,False
SENIOR,65 to 74 years,Mission,,0,0,email,2016,False
ADULT,35 to 44 years,Sunset,2015-08-01,1831,1552,email,2003,False
ADULT,55 to 59 years,Main Library,,0,0,phone,2013,False
YOUNG ADULT,10 to 19 years,Bayview/Linda Brooks-Burton,2016-01-01,10,2,phone,2010,False
JUVENILE,0 to 9 years,Golden Gate Valley,2013-01-01,5,7,email,2012,False
ADULT,10 to 19 years,Ortega,2015-03-01,5,0,phone,2015,False
ADULT,20 to 24 years,Mission,,0,0,email,2016,False
YOUNG ADULT,10 to 19 years,Main Library,,0,0,email,2014,True
ADULT,35 to 44 years,Main Library,2014-01-01,4,1,email,2014,True
YOUNG ADULT,10 to 19 years,Main Library,2015-01-01,1,0,email,2014,False
SENIOR,65 to 74 years,Glen Park,2016-03-01,16,11,email,2011,False
YOUNG ADULT,10 to 19 years,Presidio,2015-05-01,446,37,email,2003,False
ADULT,35 to 44 years,Main Library,2013-06-01,3,0,email,2012,False
YOUNG ADULT,10 to 19 years,North Beach,2014-06-01,1438,219,email,2003,False
ADULT,25 to 34 years,Parkside,2016-07-01,6,2,email,2016,True
WELCOME,10 to 19 years,Main Library,,0,0,phone,2014,True
ADULT,25 to 34 years,Main Library,2015-12-01,9,0,email,2014,True
ADULT,25 to 34 years,Excelsior,2014-06-01,61,9,phone,2003,False
YOUNG ADULT,10 to 19 years,Visitacion Valley,2016-07-01,179,18,email,2009,False
ADULT,35 to 44 years,Eureka Valley/Harvey Milk Memorial,2014-04-01,9,7,email,2011,False
WELCOME,25 to 34 years,Western Addition,,0,0,email,2009,False
ADULT,45 to 54 years,Main Library,2015-06-01,1,0,email,2015,True
SENIOR,75 years and over,Richmond,2016-03-01,108,32,phone,2009,False
ADULT,35 to 44 years,Richmond,2013-04-01,1,0,email,2009,False
ADULT,45 to 54 years,Main Library,2016-07-01,212,122,email,2003,False
ADULT,35 to 44 years,Potrero,2016-02-01,115,13,email,2009,False
WELCOME,25 to 34 years,Main Library,2015-03-01,1,0,print,2015,True
ADULT,,Mission Bay,,0,0,email,2015,False
ADULT,25 to 34 years,Main Library,2011-07-01,10,0,email,2009,False
ADULT,45 to 54 years,Bernal Heights,2007-10-01,8,7,email,2003,True
ADULT,35 to 44 years,Excelsior,2016-06-01,24,19,email,2015,False
JUVENILE,10 to 19 years,Visitacion Valley,2014-02-01,7,0,email,2014,True
ADULT,35 to 44 years,Main Library,2014-10-01,37,25,email,2009,False
ADULT,20 to 24 years,Main Library,2016-05-01,20,76,email,2013,False
ADULT,60 to 64 years,Potrero,2016-03-01,544,53,email,2003,False
ADULT,55 to 59 years,Marina,,0,0,print,2015,False
ADULT,45 to 54 years,Main Library,2012-10-01,125,33,email,2003,False
SENIOR,65 to 74 years,Main Library,2016-07-01,83,35,email,2003,False
WELCOME,25 to 34 years,Marina,,0,0,email,2015,False
JUVENILE,10 to 19 years,Park,2015-06-01,218,34,email,2009,False
ADULT,25 to 34 years,Richmond,2016-01-01,35,27,email,2010,False
ADULT,60 to 64 years,Main Library,,0,0,email,2015,True
ADULT,45 to 54 years,Main Library,2015-02-01,99,68,email,2003,False
ADULT,25 to 34 years,Main Library,,0,0,email,2013,False
YOUNG ADULT,10 to 19 years,Main Library,,0,0,email,2014,True
SENIOR,65 to 74 years,Main Library,2013-01-01,35,4,phone,2003,False
ADULT,60 to 64 years,Main Library,2014-12-01,0,0,email,2014,False
ADULT,55 to 59 years,Main Library,2015-08-01,2,1,email,2009,False
ADULT,20 to 24 years,Main Library,2016-01-01,5,0,print,2015,False
ADULT,35 to 44 years,Main Library,2012-03-01,4,10,email,2011,False
JUVENILE,0 to 9 years,Richmond,2016-06-01,127,8,email,2012,False
YOUNG ADULT,10 to 19 years,Marina,2012-06-01,66,3,email,2003,False
WELCOME,20 to 24 years,Main Library,2015-02-01,0,0,email,2015,True
SENIOR,65 to 74 years,Main Library,,0,0,email,2006,True
ADULT,45 to 54 years,Ingleside,,0,0,email,2012,True
ADULT,25 to 34 years,Mission,2015-06-01,32,7,email,2005,False
ADULT,45 to 54 years,Richmond,2011-08-01,156,50,email,2011,False
ADULT,25 to 34 years,Main Library,2014-05-01,4,15,email,2014,False
ADULT,25 to 34 years,Main Library,,0,0,email,2012,False
YOUNG ADULT,10 to 19 years,Portola,2014-09-01,1,0,email,2014,False
ADULT,45 to 54 years,Noe Valley/Sally Brunn,2015-04-01,4,4,email,2015,False
YOUNG ADULT,10 to 19 years,Main Library,2013-12-01,4,0,print,2010,False
ADULT,25 to 34 years,Richmond,2014-05-01,2,6,email,2014,False
SENIOR,65 to 74 years,Glen Park,,0,0,email,2014,False
ADULT,35 to 44 years,Potrero,,0,0,email,2012,False
WELCOME,25 to 34 years,Mission Bay,2013-09-01,1,0,email,2013,False
YOUNG ADULT,10 to 19 years,Main Library,2014-12-01,33,4,email,2010,False
ADULT,25 to 34 years,Main Library,2014-09-01,231,66,email,2010,True
JUVENILE,0 to 9 years,Portola,,0,0,phone,2015,False
WELCOME,20 to 24 years,Main Library,2015-10-01,2,0,print,2015,False
ADULT,10 to 19 years,Bernal Heights,2014-10-01,5,1,email,2013,False
YOUNG ADULT,10 to 19 years,Excelsior,2016-07-01,413,190,phone,2008,False
YOUNG ADULT,10 to 19 years,Main Library,2014-12-01,941,202,email,2003,False
ADULT,35 to 44 years,Glen Park,2013-10-01,1,0,email,2013,False
ADULT,35 to 44 years,Potrero,,0,0,email,2014,False
ADULT,25 to 34 years,Bayview/Linda Brooks-Burton,2014-10-01,108,47,email,2013,False
ADULT,35 to 44 years,North Beach,2011-11-01,34,1,email,2008,False
SENIOR,65 to 74 years,Main Library,2014-11-01,94,1,phone,2004,False
JUVENILE,10 to 19 years,Golden Gate Valley,2016-07-01,37,0,email,2011,False
ADULT,35 to 44 years,Eureka Valley/Harvey Milk Memorial,2016-06-01,28,11,email,2008,False
ADULT,35 to 44 years,Excelsior,2014-05-01,5,1,email,2014,False
WELCOME,25 to 34 years,Sunset,2014-10-01,8,3,email,2013,False
ADULT,55 to 59 years,Potrero,,0,0,email,2012,False
ADULT,35 to 44 years,Mission,2015-09-01,32,9,email,2004,False
ADULT,25 to 34 years,Ingleside,2016-07-01,23,20,email,2003,False
DIGITAL ACCESS CARD,25 to 34 years,Main Library,,0,0,email,2016,False
ADULT,35 to 44 years,Ingleside,2015-07-01,41,4,email,2010,False
SENIOR,75 years and over,Marina,2016-07-01,152,5,phone,2014,False
ADULT,45 to 54 years,North Beach,2014-07-01,2,0,email,2014,True
ADULT,45 to 54 years,Eureka Valley/Harvey Milk Memorial,2016-07-01,19,3,email,2014,False
ADULT,35 to 44 years,Mission,2015-11-01,655,115,email,2004,True
ADULT,35 to 44 years,Glen Park,2016-07-01,160,11,email,2012,False
ADULT,35 to 44 years,Main Library,,0,0,email,2016,False
ADULT,25 to 34 years,Main Library,,0,0,email,2015,True
JUVENILE,10 to 19 years,Portola,2015-07-01,33,0,phone,2012,False
ADULT,35 to 44 years,Ortega,,0,0,email,2012,False
ADULT,20 to 24 years,North Beach,,0,0,email,2015,False
ADULT,25 to 34 years,Main Library,2013-12-01,10,0,email,2013,False
JUVENILE,10 to 19 years,Excelsior,2016-06-01,132,0,print,2008,False
ADULT,45 to 54 years,Main Library,2013-08-01,67,35,email,2012,False
