Year,Player,Pos,Age,Tm,MP,FT,TRB,AST,STL,BLK,TOV,PF,PTS
1989,Jerome Lane,PF,22,DEN,550,43,200,60,20,4,50,105,261
1989,Andrew Lang,C,22,PHO,526,39,147,9,17,48,28,112,159
1989,Allen Leavell,SG,31,HOU,627,44,53,127,25,5,62,61,179
1989,Eric Leckner,C,22,UTA,779,79,199,16,8,22,69,174,319
1989,Keith Lee,PF,26,NJN,840,53,259,42,20,33,53,138,271
1989,Jim Les,PG,25,UTA,781,57,87,215,27,5,88,88,138
1989,Fat Lever,SG,28,DEN,2745,270,662,559,195,20,157,178,1409
1989,Cliff Levingston,PF,28,ATL,2184,133,498,75,97,70,105,270,734
1989,Ralph Lewis,SG,25,CHH,336,19,61,15,11,3,24,28,136
1989,Reggie Lewis,SF,23,BOS,2657,284,377,218,124,72,142,258,1495
1989,Alex English*,SF,35,DEN,2990,325,326,383,66,12,198,174,2175
1989,Jerome Kersey,SF,26,POR,2716,258,629,243,137,84,167,277,1330
1989,Steve Kerr,PG,23,PHO,157,6,17,24,7,0,6,12,54
1989,Tim Kempton,PF,25,CHH,1341,142,304,102,41,14,121,215,484
1989,Shelton Jones,SF,22,PHI,577,50,95,33,16,13,39,50,212
1989,Jay Humphries,PG,26,MIL,2220,129,189,405,142,5,160,187,844
1989,Marc Iavaroni,PF,32,UTA,796,36,132,32,11,13,52,99,180
1989,Mark Jackson,PG,23,NYK,2477,180,341,619,139,7,226,163,1219
1989,Michael Jackson,PG,24,SAC,70,1,4,11,3,0,4,12,21
1989,Avery Johnson,PG,23,SEA,291,9,24,73,21,3,18,34,68
1989,Buck Johnson,SF,25,HOU,1850,101,286,126,64,35,110,213,642
1989,Dennis Johnson*,PG,34,BOS,2309,160,190,472,94,21,175,211,721
1989,Eddie Johnson,SF,29,PHO,2043,217,306,162,47,7,122,198,1504
1989,Frank Johnson,PG,30,HOU,879,75,79,181,42,0,102,91,294
1989,Kevin Johnson,PG,22,PHO,3179,508,340,991,135,24,322,226,1650
1989,Magic Johnson*,PG,29,LAL,2886,513,607,988,138,22,312,172,1730
1989,Steve Johnson,C,31,POR,1477,129,358,105,20,44,140,254,721
1989,Vinnie Johnson,SG,32,DET,2073,193,255,242,74,17,105,155,1130
1989,Anthony Jones,SG,26,TOT,196,14,28,17,11,3,5,20,76
1989,Anthony Jones,SG,26,CHI,65,2,8,4,2,1,1,7,12
1989,Anthony Jones,SG,26,DAL,131,12,20,13,9,2,4,13,64
1989,Bill Jones,PF,22,NJN,307,29,47,20,17,6,18,38,129
1989,Caldwell Jones,PF,38,POR,1279,48,300,59,24,85,83,166,202
1989,Charles Jones,C,31,WSB,1154,16,257,42,39,76,39,187,136
1989,Charles Jones,PF,27,WSB,516,33,140,18,18,16,22,49,110
1989,Shelton Jones,SF,22,TOT,682,58,113,42,21,15,47,58,244
1989,Shelton Jones,SF,22,SAS,92,8,16,7,2,2,7,8,26
1989,Shelton Jones,SF,22,GSW,13,0,2,2,3,0,1,0,6
1989,Patrick Ewing*,C,26,NYK,2896,361,740,188,117,281,266,311,1815
1989,Bill Laimbeer,C,31,DET,2640,178,776,177,51,100,129,259,1106
1989,Wayne Englestad,PF,22,DEN,50,6,16,7,1,0,3,12,28
1989,Sam Bowie,C,27,POR,412,28,106,36,7,33,33,43,171
1989,Ricky Berry,SG,24,SAC,1406,131,197,80,37,22,82,197,706
1989,Walter Berry,PF,24,TOT,1355,100,267,77,29,48,89,183,609
1989,Walter Berry,PF,24,NJN,556,43,115,20,10,13,40,69,259
1989,Walter Berry,PF,24,HOU,799,57,152,57,19,35,49,114,350
1989,Larry Bird*,SF,32,BOS,189,18,37,29,6,5,11,18,116
1989,Otis Birdsong,SG,33,BOS,108,0,13,9,3,1,12,10,37
1989,Uwe Blab,C,26,DAL,208,20,44,12,3,13,14,36,68
1989,Rolando Blackman,SG,29,DAL,2946,316,273,288,65,20,165,137,1534
1989,Muggsy Bogues,PG,24,CHH,1755,66,165,620,111,7,124,141,423
1989,Manute Bol,C,26,GSW,1769,40,462,27,11,345,79,226,314
1989,Anthony Bowie,SG,25,SAS,438,10,56,29,18,4,22,43,155
1989,Dudley Bradley,SG,31,ATL,267,8,32,24,16,2,14,41,72
1989,Antoine Carr,PF,27,ATL,1488,130,274,91,31,62,82,221,582
1989,Adrian Branch,SF,25,POR,811,87,132,60,45,3,64,99,498
1989,Randy Breuer,C,28,MIL,513,28,135,22,9,37,29,59,200
1989,Frank Brickowski,C,29,SAS,1822,201,406,131,102,35,165,252,875
1989,Scott Brooks,PG,23,PHI,1372,61,94,306,69,3,65,116,428
1989,Mike Brown,C,25,UTA,1051,92,258,41,25,17,77,133,300
1989,Tony Brown,SF-SG,28,TOT,365,24,44,26,15,4,17,42,128
1989,Tony Brown,SG,28,HOU,91,6,15,5,3,0,7,14,36
1989,Tony Brown,SF,28,MIL,274,18,29,21,12,4,10,28,92
1989,Mark Bryant,PF,23,POR,803,40,179,33,20,7,41,144,280
1989,Greg Butler,C,22,NYK,140,16,28,2,1,2,17,28,56
1989,Michael Cage,PF,27,SEA,2536,197,765,126,92,52,124,184,825
1989,Benoit Benjamin,C,24,LAC,2585,317,696,157,57,221,237,221,1299
1989,John Battle,SG,26,ATL,1672,194,140,197,42,9,104,125,779
1989,Charles Barkley*,PF,25,PHI,3088,602,986,325,126,67,254,262,2037
1989,Ken Bannister,PF,28,LAC,130,30,33,3,7,2,8,17,74
1989,Rob Lock,PF,22,LAC,110,12,32,4,3,4,13,15,30
1989,Kareem Abdul-Jabbar*,C,41,LAL,1695,122,334,74,38,85,95,196,748
1989,Mark Acres,C,26,BOS,632,26,146,19,19,6,23,94,137
1989,Michael Adams,PG,26,DEN,2787,322,283,490,166,11,180,149,1424
1989,Mark Aguirre,SF,29,TOT,2597,288,386,278,45,36,208,229,1511
1989,Mark Aguirre,SF,29,DAL,1529,178,235,189,29,29,140,128,953
1989,Mark Aguirre,SF,29,DET,1068,110,151,89,16,7,68,101,558
1989,Danny Ainge,PG,29,TOT,2377,205,255,402,93,8,145,186,1281
1989,Danny Ainge,PG,29,BOS,1349,114,154,215,52,1,82,108,714
1989,Danny Ainge,PG,29,SAC,1028,91,101,187,41,7,63,78,567
1989,Mark Alarie,PF,25,WSB,1141,73,255,63,25,22,62,160,498
1989,Steve Alford,PG,24,TOT,906,50,72,92,45,3,45,57,366
1989,Steve Alford,PG,24,DAL,38,1,3,9,1,0,1,3,7
1989,Steve Alford,PG,24,GSW,868,49,69,83,44,3,44,54,359
1989,Randy Allen,SG,24,SAC,43,1,7,0,1,1,2,7,17
1989,Greg Anderson,PF,24,SAS,2401,207,676,61,102,103,180,221,1127
1989,Michael Anderson,PG,22,SAS,730,57,89,153,44,3,84,64,204
1989,Richard Anderson,PF,28,POR,1082,32,231,98,44,12,54,100,371
1989,Ron Anderson,SF,30,PHI,2618,196,406,139,71,23,126,166,1330
1989,Willie Anderson,SF,22,SAS,2738,224,417,372,150,62,261,295,1508
1989,John Bagley,PG,28,NJN,1642,89,144,391,72,5,159,117,500
1989,Thurl Bailey,SF,27,UTA,2777,363,447,138,48,91,208,185,1595
1989,Greg Ballard,SF,34,SEA,15,4,7,0,0,0,0,3,6
1989,Tony Campbell,SF,26,LAL,787,70,130,47,37,6,62,108,388
1989,Joe Barry,C,30,NJN,1996,176,473,105,71,81,143,193,902
1989,Dale Ellis,SG,28,SEA,3190,377,342,164,108,22,218,197,2253
1989,James Donaldson,C,31,DAL,1746,95,570,38,24,81,83,111,481
1989,Brad Daugherty,C,23,CLE,2821,386,718,285,63,40,230,175,1475
1989,Brad Davis,PG,33,DAL,1395,99,108,242,48,18,92,151,497
1989,Charles Davis,SF,30,CHI,545,19,114,31,11,5,22,58,185
1989,Mark Davis,SF,25,TOT,258,28,37,14,13,5,12,39,127
1989,Mark Davis,SF,25,PHO,7,2,1,0,0,0,0,1,4
1989,Mark Davis,SF,25,MIL,251,26,36,14,13,5,12,38,123
1989,Walter Davis,SG,34,DEN,1857,175,151,190,72,5,132,187,1267
1989,Darryl Dawkins,C,32,DET,48,9,7,1,0,1,4,13,27
1989,Johnny Dawkins,PG,25,SAS,1083,100,101,224,55,0,111,64,454
1989,Vinny Del,SG,22,SAC,1556,85,171,206,65,14,77,160,569
1989,Fennis Dembo,SF,23,DET,74,8,23,5,1,0,7,15,36
1989,Greg Dreiling,C,26,IND,396,43,92,18,5,11,39,100,129
1989,Bill Cartwright,C,31,CHI,2333,236,521,90,21,41,190,234,966
1989,Clyde Drexler*,SG,26,POR,3064,438,615,450,213,54,250,269,2123
1989,Kevin Duckworth,C,24,POR,2662,324,635,60,56,49,200,300,1432
1989,Chris Dudley,C,23,CLE,544,39,157,21,9,23,44,82,185
1989,Joe Dumars*,SG,25,DET,2408,260,172,390,63,5,178,103,1186
1989,Mike Dunleavy,PG,34,MIL,5,0,0,0,0,0,0,0,3
1989,T.R. Dunn,SG,33,PHO,321,9,60,25,12,1,6,35,33
1989,Ledell Eackles,SG,22,WSB,1459,272,180,123,41,5,128,156,917
1989,Mark Eaton,C,32,UTA,2914,132,843,83,40,315,142,290,508
1989,James Edwards,C,33,DET,1254,133,231,49,11,31,72,226,555
1989,Kevin Edwards,SG,23,MIA,2349,144,262,349,139,27,246,154,1094
1989,Craig Ehlo,SG,27,CLE,1867,71,295,266,110,19,116,161,608
1989,Adrian Dantley*,SF,32,DAL,1081,204,153,78,20,7,82,87,628
1989,Adrian Dantley*,SF,32,DET,1341,256,164,93,23,6,81,99,772
1989,Adrian Dantley*,SF,32,TOT,2422,460,317,171,43,13,163,186,1400
1989,Quintin Dailey,SG,28,LAC,1722,217,204,154,90,6,122,152,1114
1989,Terry Catledge,PF,25,WSB,2077,153,572,75,46,25,120,250,822
1989,Ron Cavenall,C,29,NJN,16,2,2,0,0,2,2,2,6
1989,Tom Chambers,PF,29,PHO,3002,509,684,231,87,55,231,271,2085
1989,Mike Champion,SF,24,SEA,4,0,0,0,0,0,1,2,0
1989,Rex Chapman,SG,21,CHH,2219,155,187,176,70,25,113,167,1267
1989,Maurice Cheeks,PG,32,PHI,2298,151,183,554,105,17,116,114,824
1989,Derrick Chievous,SF,21,HOU,1539,191,256,77,48,11,136,161,750
1989,Ben Coleman,PF,27,PHI,703,61,177,17,10,18,48,120,295
1989,Steve Colter,PG,26,WSB,1425,125,182,225,69,14,64,158,534
1989,Dallas Comegys,PF,24,SAS,1119,106,234,30,42,63,85,160,438
1989,Lester Conner,PG,29,NJN,2532,212,355,604,181,5,181,132,843
1989,Darwin Cook,SG,30,TOT,1143,63,107,127,71,10,88,121,507
1989,Darwin Cook,SG,30,SAS,757,46,59,84,43,4,62,77,346
1989,Darwin Cook,SG,30,DEN,386,17,48,43,28,6,26,44,161
1989,Michael Cooper,SG,32,LAL,1943,81,191,314,72,32,94,186,587
1989,Wayne Cooper,C,32,DEN,1864,79,619,78,36,211,73,302,520
1989,Tyrone Corbin,SF,26,PHO,1655,141,398,118,82,13,92,222,631
1989,Dave Corzine,C,32,CHI,1483,71,315,103,29,45,93,134,479
1989,Winston Crite,SF,23,PHO,6,0,1,0,0,0,1,1,0
1989,Pat Cummings,PF,32,MIA,1096,72,281,47,29,18,111,160,466
1989,Terry Cummings,SF,27,MIL,2824,362,650,198,106,72,201,265,1829
1989,Earl Cureton,C,31,CHH,2047,66,488,130,50,61,114,230,532
1989,Dell Curry,SG,24,CHH,813,40,104,50,42,4,44,68,571
1989,Alton Lister,C,30,SEA,1806,115,545,54,28,180,117,310,657
1989,Paul Mokeski,C,32,MIL,690,40,187,36,29,21,35,153,165
1989,Brad Lohaus,PF,24,TOT,1214,81,256,66,30,56,77,161,502
1989,LaSalle Thompson,C,27,SAC,1276,152,392,44,46,55,117,153,646
1989,John Stroeder,PF,30,GSW,20,0,14,3,0,2,2,1,4
1989,Barry Sumpter,PF,23,LAC,1,0,0,0,0,0,0,0,0
1989,Jon Sundvold,SG,27,MIA,1338,47,87,137,27,1,87,78,709
1989,Roy Tarpley,PF,24,DAL,591,66,218,17,28,30,45,70,328
1989,Anthony Taylor,PG,23,MIA,368,24,34,43,22,5,20,37,144
1989,Terry Teagle,SF,28,GSW,1569,182,263,96,79,17,116,173,1002
1989,Reggie Theus,SG,31,ATL,2517,285,242,387,108,16,194,236,1296
1989,Isiah Thomas*,PG,27,DET,2924,287,273,663,133,20,298,209,1458
1989,Bernard Thompson,PF,26,HOU,222,22,28,13,13,1,19,33,62
1989,Billy Thompson,SF,25,MIA,2273,156,572,176,56,105,189,260,854
1989,LaSalle Thompson,C,27,TOT,2329,227,718,81,79,94,179,285,1059
1989,LaSalle Thompson,C,27,IND,1053,75,326,37,33,39,62,132,413
1989,Andre Turner,PG,24,MIL,13,0,3,0,2,0,4,2,6
1989,Mychal Thompson,C,34,LAL,1994,156,467,48,58,59,97,224,738
1989,Bob Thornton,PF,26,PHI,449,32,92,15,8,7,23,87,127
1989,Otis Thorpe,PF,26,HOU,3135,328,787,202,82,37,225,259,1370
1989,Sedale Threatt,PG,27,SEA,1220,63,117,238,83,4,77,155,544
1989,Wayman Tisdale,PF,24,TOT,2434,317,609,128,55,52,172,290,1381
1989,Wayman Tisdale,PF,24,IND,1326,198,310,75,35,32,107,181,768
1989,Wayman Tisdale,PF,24,SAC,1108,119,299,53,20,20,65,109,613
1989,Ray Tolbert,PF,30,ATL,341,23,88,16,13,13,35,55,103
1989,Tom Tolbert,SF,23,CHH,117,6,21,7,2,4,2,20,40
1989,Sedric Toney,PG,26,IND,9,0,2,0,0,0,2,1,2
1989,Kelly Tripucka,SF,29,CHH,2302,440,267,224,88,16,236,196,1606
1989,John Stroeder,PF,30,SAS,2,0,0,0,0,0,1,2,0
1989,John Stroeder,PF,30,TOT,22,0,14,3,0,2,3,3,4
1989,Rod Strickland,PG,22,NYK,1358,172,160,319,98,3,148,142,721
1989,John Stockton*,PG,26,UTA,3171,390,248,1118,263,14,308,241,1400
1989,Rony Seikaly,C,23,MIA,1962,181,549,55,46,96,200,258,848
1989,Brad Sellers,PF,26,CHI,1732,86,227,99,35,69,72,176,551
1989,Charles Shackleford,C,22,NJN,484,21,153,21,15,18,27,71,187
1989,John Shasky,C,24,MIA,944,115,232,22,14,13,46,94,357
1989,Brian Shaw,SG,22,BOS,2301,109,376,472,78,27,188,211,703
1989,Purvis Short,SF,31,HOU,1157,77,179,107,44,13,70,116,482
1989,Jerry Sichting,PG,32,POR,390,7,29,59,15,0,25,17,102
1989,Jack Sikma,C,33,MIL,2587,266,623,289,85,61,145,300,1068
1989,Scott Skiles,PG,24,IND,1571,130,149,390,64,2,177,151,546
1989,Keith Smart,PG,24,SAS,12,2,1,2,0,0,2,0,2
1989,Charles Smith,PF,23,LAC,2161,285,465,103,68,89,146,273,1155
1989,Derek Smith,SG,27,TOT,1295,129,167,128,43,23,88,164,568
1989,Derek Smith,SG,27,SAC,600,64,81,60,19,8,44,64,289
1989,Derek Smith,SG,27,PHI,695,65,86,68,24,15,44,100,279
1989,Kenny Smith,PG,23,SAC,3145,263,226,621,102,7,249,173,1403
1989,Larry Smith,PF,31,GSW,1897,18,652,118,61,54,110,248,456
1989,Otis Smith,SG,25,GSW,1597,174,330,140,88,40,129,165,803
1989,Rik Smits,C,22,IND,2041,184,500,70,37,151,130,310,956
1989,Mike Smrek,PF,26,SAS,623,49,129,12,13,58,48,102,193
1989,Rory Sparrow,PG,30,MIA,2613,94,216,429,103,17,204,168,1000
1989,John Starks,SG,23,GSW,316,34,41,27,23,3,39,36,146
1989,Everette Stephens,PG,22,IND,209,17,23,37,9,4,29,22,65
1989,Brook Steppe,PG,29,POR,244,32,32,16,11,1,13,32,103
1989,Trent Tucker,SG,29,NYK,1824,43,176,132,88,6,59,163,687
1989,Elston Turner,SF,29,DEN,1746,33,287,144,90,8,60,209,337
1989,Detlef Schrempf,PF,26,IND,1005,146,229,93,29,10,77,102,475
1989,Kevin Williams,SG,27,TOT,547,46,70,53,30,11,52,91,209
1989,Jerome Whitehead,C,32,SAS,580,30,129,17,22,4,22,107,168
1989,Morlon Wiley,PG,22,DAL,408,13,47,76,25,6,34,61,111
1989,Dominique Wilkins*,SF,29,ATL,2997,442,553,211,117,52,181,138,2099
1989,Eddie Lee,C,26,NYK,584,61,148,7,10,16,56,110,289
1989,Gerald Wilkins,SG,25,NYK,2414,186,244,274,115,22,169,166,1161
1989,Buck Williams,PF,28,NJN,2446,213,696,78,61,36,142,223,959
1989,Herb Williams,C,30,TOT,2470,133,593,124,46,134,149,236,777
1989,Herb Williams,C,30,IND,1567,90,396,88,31,80,108,156,578
1989,Herb Williams,C,30,DAL,903,43,197,36,15,54,41,80,199
1989,Hot Rod,PF,26,CLE,2125,235,477,108,77,134,102,188,948
1989,John Williams,SF,22,WSB,2413,225,573,356,142,70,157,213,1120
1989,Kevin Williams,SG,27,NJN,433,40,50,36,25,8,42,74,175
1989,Terry Tyler,SF,32,DAL,1057,47,209,40,24,39,51,90,386
1989,Kevin Williams,SG,27,LAC,114,6,20,17,5,3,10,17,34
1989,Micheal Williams,PG,22,DET,358,31,27,70,13,3,42,44,127
1989,Reggie Williams,SF,24,LAC,1303,92,179,103,81,29,114,181,642
1989,David Wingate,SG,25,PHI,372,27,37,73,9,2,35,43,137
1989,Randy Wittman,SF,29,TOT,1120,28,80,111,23,2,32,43,291
1989,Randy Wittman,SF,29,SAC,416,16,26,32,10,0,12,12,118
1989,Randy Wittman,SF,29,IND,704,12,54,79,13,2,20,31,173
1989,Joe Wolf,C,24,LAC,1450,44,271,113,32,16,94,152,386
1989,Mike Woodson,SG,30,HOU,2259,195,194,206,89,18,136,195,1046
1989,Orlando Woolridge,SF,29,LAL,1491,253,270,58,30,65,103,130,715
1989,James Worthy*,SF,27,LAL,2960,251,489,288,108,56,182,175,1657
1989,Jerome Whitehead,C,32,GSW,42,1,5,2,1,0,2,8,7
1989,Jerome Whitehead,C,32,TOT,622,31,134,19,23,4,24,115,175
1989,Eric White,SF,23,LAC,434,34,70,17,10,1,26,39,158
1989,Eric White,SF,23,UTA,2,0,0,0,0,0,0,1,0
1989,Kelvin Upshaw,SG,26,TOT,617,18,49,117,26,3,55,80,219
1989,Kelvin Upshaw,SG,26,MIA,144,4,13,20,7,0,13,18,57
1989,Kelvin Upshaw,SG,26,BOS,473,14,36,97,19,3,42,62,162
1989,Darnell Valentine,SG,29,CLE,1086,91,103,174,57,7,83,88,366
1989,Kiki Vandeweghe,PF,30,TOT,934,80,71,69,19,11,41,78,499
1989,Kiki Vandeweghe,PF,30,POR,432,29,35,34,7,4,18,40,251
1989,Kiki Vandeweghe,PF,30,NYK,502,51,36,35,12,7,23,38,248
1989,Jay Vincent,SF,29,TOT,646,40,110,27,6,4,42,63,249
1989,Jay Vincent,SF,29,DEN,95,5,18,5,1,1,5,11,32
1989,Jay Vincent,SF,29,SAS,551,35,92,22,5,3,37,52,217
1989,Sam Vincent,PG,25,CHI,1703,106,190,335,53,10,142,124,656
1989,Darrell Walker,PG,27,WSB,2565,142,507,496,155,23,184,215,714
1989,Kenny Walker,SF,24,NYK,1163,66,230,36,41,45,44,190,419
1989,Pearl Washington,PG,25,MIA,1065,82,123,226,73,4,122,101,411
1989,Spud Webb,PG,25,ATL,1219,52,123,284,70,6,83,104,319
1989,Chris Welp,C,25,PHI,843,48,193,29,23,41,42,176,246
1989,Bill Wennington,C,25,DAL,1074,61,286,46,16,35,54,211,300
1989,Mark West,C,28,PHO,2019,108,551,39,35,187,103,273,594
1989,Ennis Whatley,PG,26,LAC,90,10,16,22,7,1,11,15,34
1989,Clinton Wheeler,PG,29,TOT,354,15,31,54,27,0,24,26,105
1989,Clinton Wheeler,PG,29,MIA,143,8,12,21,8,0,6,9,56
1989,Clinton Wheeler,PG,29,POR,211,7,19,33,19,0,18,17,49
1989,Eric White,SF,23,TOT,436,34,70,17,10,1,26,40,158
1989,Byron Scott,SG,27,LAL,2605,195,302,231,114,27,157,181,1448
1989,David Wood,PF,24,CHI,2,0,0,0,0,0,0,0,0
1989,Detlef Schrempf,PF,26,DAL,845,127,166,86,24,9,56,118,353
1989,Pete Myers,SG,25,NYK,230,31,23,46,17,2,19,41,81
1989,Reggie Miller*,SG,23,IND,2536,287,292,227,93,29,143,170,1181
1989,Todd Mitchell,SF,22,TOT,353,37,50,21,16,2,33,51,123
1989,Todd Mitchell,SF,22,MIA,320,36,47,20,15,2,29,49,118
1989,Todd Mitchell,SF,22,SAS,33,1,3,1,1,0,4,2,5
1989,Brad Lohaus,PF,24,BOS,738,35,142,49,21,26,49,101,269
1989,Sidney Moncrief,PG,31,MIL,1594,205,172,188,65,13,94,114,752
1989,Chris Morris,SF,23,NJN,2096,182,397,119,102,60,190,250,1074
1989,Richard Morton,PG,22,IND,11,0,0,1,0,0,1,2,6
1989,Chris Mullin*,SF,25,GSW,3093,493,483,415,176,39,296,178,2176
1989,Pete Myers,SG,25,TOT,270,33,33,48,20,2,23,44,95
1989,Pete Myers,SG,25,PHI,40,2,10,2,3,0,4,3,14
1989,Larry Nance,PF,29,CLE,2526,267,581,159,57,206,117,186,1259
1989,Ken Norman,SF,24,LAC,3020,170,667,277,106,66,206,223,1450
1989,Calvin Natt,SF,32,TOT,353,57,78,18,8,3,30,32,151
1989,Calvin Natt,SF,32,DEN,168,22,46,7,6,1,11,13,66
1989,Calvin Natt,SF,32,SAS,185,35,32,11,2,2,19,19,85
1989,Craig Neal,PG,24,TOT,500,14,29,118,24,4,54,70,114
1989,Craig Neal,PG,24,POR,159,1,11,32,9,0,14,24,25
1989,Craig Neal,PG,24,MIA,341,13,18,86,15,4,40,46,89
1989,Ed Nealy,PF,28,TOT,258,4,78,14,7,1,7,45,30
1989,Ed Nealy,PF,28,CHI,94,1,23,6,3,1,1,23,11
1989,Ed Nealy,PF,28,PHO,164,3,55,8,4,0,6,22,19
1989,Chuck Nevitt,C,29,HOU,228,11,64,3,5,29,22,51,65
1989,Johnny Newman,SF,25,NYK,2336,286,206,162,111,23,153,259,1293
1989,Mark McNamara,C,29,LAL,318,49,100,10,4,3,24,51,113
1989,Nate McMillan,PG,24,SEA,2341,119,388,696,156,42,211,236,532
1989,Derrick McKey,SF,22,SEA,2804,301,464,219,105,70,188,264,1305
1989,Kevin McHale*,PF,31,BOS,2876,436,637,172,26,97,196,223,1758
1989,Detlef Schrempf,PF,26,TOT,1850,273,395,179,53,19,133,220,828
1989,Brad Lohaus,PF,24,SAC,476,46,114,17,9,30,28,60,233
1989,John Long,SG,32,TOT,919,70,77,80,29,3,57,84,372
1989,John Long,SG,32,IND,767,59,66,65,29,1,48,68,323
1989,John Long,SG,32,DET,152,11,11,15,0,2,9,16,49
1989,Sidney Lowe,SG,29,CHH,250,7,34,93,14,0,9,28,23
1989,John Lucas,PG,35,SEA,842,54,79,260,60,1,66,53,310
1989,Rick Mahorn,PF,30,DET,1795,116,496,59,40,66,97,206,522
1989,Dan Majerle,SG,23,PHO,1354,78,209,130,63,14,48,139,467
1989,Jeff Malone,SG,27,WSB,2418,296,179,219,39,14,165,155,1651
1989,Karl Malone*,PF,25,UTA,3126,703,853,219,144,70,285,286,2326
1989,Danny Young,PG,26,POR,952,50,74,123,55,3,45,50,297
1989,Moses Malone*,C,33,ATL,2878,561,956,112,79,100,245,154,1637
1989,Danny Manning,PF,22,LAC,950,79,171,81,44,25,93,89,434
1989,Pace Mannion,SF,28,TOT,32,0,5,2,3,0,3,5,8
1989,Pace Mannion,SF,28,DET,14,0,3,0,1,0,0,3,4
1989,Pace Mannion,SF,28,ATL,18,0,2,2,2,0,3,2,4
1989,Vernon Maxwell,SG,23,SAS,2065,181,202,301,86,8,178,136,927
1989,Tim McCormick,C,26,HOU,1257,87,261,54,18,24,68,193,425
1989,Rodney McCray,SF,27,SAC,2435,169,514,293,57,36,168,121,854
1989,Xavier McDaniel,SF,25,SEA,2385,312,433,134,84,40,210,231,1677
1989,Ben McDonald,PF,26,GSW,103,9,12,5,4,0,3,11,35
1989,Mike McGee,SG,29,NJN,2027,77,189,116,80,12,124,184,1038
1989,Norm Nixon,PG,33,LAC,1318,48,78,339,46,0,118,69,362
1989,Grant Long,PF,22,MIA,2435,304,546,149,122,48,201,337,976
1989,Charles Oakley,PF,25,NYK,2604,197,861,187,104,14,248,270,1061
1989,Kurt Rambis,PF,30,CHH,2233,182,703,159,100,57,148,208,832
1989,Robert Reid,SF,33,CHH,2152,152,302,153,53,20,106,235,1207
1989,Jerry Reynolds,SG,26,SEA,737,127,100,62,53,26,57,58,428
1989,Mitch Richmond*,SG,23,GSW,2717,410,468,334,82,13,269,223,1741
1989,Ramon Rivas,C,22,BOS,91,16,24,3,4,1,9,21,40
1989,David Rivers,PG,24,LAL,440,35,43,106,23,9,61,50,134
1989,Doc Rivers,PG,27,ATL,2462,247,286,525,181,40,158,263,1032
1989,Fred Roberts,PF,28,MIL,1251,104,209,66,36,23,80,126,417
1989,Alvin Robertson,SG,26,SAS,2287,183,384,393,197,36,231,259,1122
1989,Cliff Robinson,SF,28,PHI,416,32,75,32,17,2,34,37,212
1989,Dennis Rodman*,SF,27,DET,2208,97,772,99,55,76,126,292,735
1989,Rob Rose,SG,24,LAC,3,0,2,0,0,0,0,0,0
1989,Scott Roth,SF,25,TOT,536,60,64,55,24,5,40,69,181
1989,Scott Roth,SF,25,UTA,72,8,8,7,5,1,7,14,23
1989,Scott Roth,SF,25,SAS,464,52,56,48,19,4,33,55,158
1989,Jim Rowinski,PF-C,28,TOT,15,5,5,0,0,0,0,0,7
1989,Jim Rowinski,PF,28,DET,8,4,2,0,0,0,0,0,4
1989,Jim Rowinski,C,28,PHI,7,1,3,0,0,0,0,0,3
1989,Brian Rowsom,PF,23,CHH,517,65,137,24,10,12,18,69,226
1989,John Salley,PF,24,DET,1458,135,335,75,40,72,100,197,467
1989,Ralph Sampson*,C,28,GSW,1086,62,307,77,31,65,90,170,393
1989,Mike Sanders,SF,28,CLE,2102,97,307,133,89,32,104,230,764
1989,Russ Schoene,PF,28,SEA,774,46,165,36,37,24,48,136,358
1989,Danny Schayes,C,29,DEN,1918,332,500,105,42,81,160,320,969
1989,Blair Rasmussen,C,26,DEN,1308,69,287,49,29,41,49,194,583
1989,Tree Rollins,C,33,CLE,583,12,139,19,11,38,22,89,136
1989,Mark Price,PG,24,CLE,2728,263,226,631,115,7,212,98,1414
1989,Ed Pinckney,PF,25,SAC,1334,177,301,74,54,43,81,125,625
1989,Jose Ortiz,PF,25,UTA,327,31,58,11,8,7,36,40,141
1989,Harold Pressley,PF,25,SAC,2257,96,485,174,93,76,124,215,981
1989,Jim Paxson,PG,31,BOS,1138,84,74,107,38,8,57,96,492
1989,John Paxson,PG,28,CHI,1738,31,94,308,53,6,71,162,567
1989,Will Perdue,C,23,CHI,190,8,45,11,4,6,15,38,66
1989,Sam Perkins,PF,27,DAL,2860,274,688,127,76,92,141,224,1171
1989,Tim Perry,C,23,PHO,614,40,132,18,19,32,37,47,257
1989,Chuck Person,SF,24,IND,3012,243,516,289,83,18,308,280,1728
1989,Jim Petersen,C,26,SAC,1633,115,413,81,47,68,147,236,671
1989,Ricky Pierce,SG,29,MIL,2078,255,197,156,77,19,112,193,1317
1989,Ed Pinckney,PF,25,TOT,2012,280,449,118,83,66,119,202,918
1989,Robert Parish*,C,35,BOS,2840,294,996,175,79,116,200,209,1486
1989,Ed Pinckney,PF,25,BOS,678,103,148,44,29,23,38,77,293
1989,Terry Porter,PG,25,POR,3102,272,367,770,146,8,248,187,1431
1989,Dominic Pressley,PG,24,CHI,17,0,1,4,0,0,0,2,2
1989,Dominic Pressley,PG,24,WSB,107,5,14,22,4,0,11,9,21
1989,Dominic Pressley,PG,24,TOT,124,5,15,26,4,0,11,11,23
